year,total.factor.productivity,base.case.control.rate,mitigation.policy.control.rate,abatement.cost.bau,capital.stock.bau,gross.output.bau,net.output.bau,abatement.cost.mitigation.policy,capital.stock.mitigation.policy,gross.output.mitigation.policy,net.output.mitigation.policy,damages_bau,net.output_bau,consumption.per.capita_bau,damages_0.1reduction,abatement.cost_0.1reduction,net.output_0.1reduction,consumption.per.capita_0.1reduction,percent.change.consumption.per.capita_0.1reduction,damages_0.2reduction,abatement.cost_0.2reduction,net.output_0.2reduction,consumption.per.capita_0.2reduction,percent.change.consumption.per.capita_0.2reduction,damages_0.3reduction,abatement.cost_0.3reduction,net.output_0.3reduction,consumption.per.capita_0.3reduction,percent.change.consumption.per.capita_0.3reduction,damages_0.4reduction,abatement.cost_0.4reduction,net.output_0.4reduction,consumption.per.capita_0.4reduction,percent.change.consumption.per.capita_0.4reduction,temp.increase_0.1reduction,temp.increase_0.2reduction,temp.increase_0.3reduction,temp.increase_0.4reduction,temp.increase_bau,capital.stock_bau,population,population.millions,gross.output_bau,kaya.emissions_bau,total.emissions_bau,temp.increase_additional.ton.carbon,capital.stock_additional.ton.carbon,gross.output_additional.ton.carbon,kaya.emissions_additional.ton.carbon,total.emissions_additional.ton.carbon,damages_additional.ton.carbon,land.use.emissions_additional.ton.carbon,net.output_additional.ton.carbon,damages_bau_dollars,damages_additional.ton.carbon_dollars,marginal.damages_additional.ton.carbon_dollars,marginal.damages_additional.ton.CO2_dollars,discount.factor_0.03discount.rate,discount.factor_0.025discount.rate,discount.factor_0.05discount.rate,net.present.value_marginal.damages_additional.ton.carbon_0.03discount.rate,net.present.value_marginal.damages_additional.ton.CO2_0.03discount.rate,net.present.value_marginal.damages_additional.ton.carbon_0.025discount.rate,net.present.value_marginal.damages_additional.ton.CO2_0.025discount.rate,net.present.value_marginal.damages_additional.ton.carbon_0.05discount.rate,net.present.value_marginal.damages_additional.ton.CO2_0.05discount.rate
2030,0.0349340221509792,0,0,0,168.912978999621,93.9737686285037,93.9737686285037,0,168.906857034133,93.9727468394089,93.9727468394089,0.00417997327041024,93.9737686285036,8286.45184975054,0.00379641354714197,5.96354063151708e-05,93.6114011763313,8288.61011203056,0.00026045674543882,0.00366014695280374,0.000415325092480521,93.5907811614682,8286.78435938124,4.01269007200268e-05,0.00359254171547801,0.00129253911844445,93.5146991724852,8280.04785148472,-0.000772827548139825,0.0035539010096383,0.00289249194567946,93.3679767884323,8267.05664933584,-0.00234059169912279,1.12493163453637,1.10455827563235,1.09430978482299,1.08840877885077,1.18039163986792,168.912978999621,8809304808.7227,8809.3048087227,93.9737686285036,8242.4815995168,9432.4815995168,1.18039163986893,168.912978999621,93.9737686285036,8242.4815995168,9432.4815995168,0.00417997327041738,1190,93.9737686285036,392807840986.862,392807840987.532,0.67034912109375,0.182822487571023,0.553675754186335,0.610270942858831,0.376889482873,0.371156055189728,0.101224378688108,0.409094590174471,0.111571251865765,0.252647533593394,0.0689038727981983
2031,0.0354313863957597,0,0,0,172.69591019793,96.9562465869679,96.9562465869679,0,172.690175635389,96.955280713275,96.955280713275,0.0043154128211808,96.9562465869679,8421.54003247659,0.00388098316188619,5.84104953636637e-05,96.5742977641324,8424.09504061509,0.000303389656600766,0.00373270167798434,0.000406794317129945,96.5548965925198,8422.40269267834,0.00010243497013976,0.00366064103289596,0.00126599037132824,96.4785788976968,8415.7455641322,-0.000688053292158405,0.00361985072122571,0.00283308017538509,96.3305946277474,8402.83702031224,-0.00222085415401673,1.13739221641528,1.11545232648529,1.10463282480288,1.09846115410388,1.19936272261297,172.69591019793,8941963723.44384,8941.96372344384,96.9562465869679,8349.18309034165,9526.18309034165,1.19936272261401,172.69591019793,96.9562465869679,8349.18309034165,9526.18309034165,0.00431541282118827,1177,96.9562465869679,418406229614.968,418406229615.693,0.72412109375,0.197487571022727,0.537549275909063,0.595386285715933,0.358942364640953,0.389250769615791,0.106159300804307,0.431131768416371,0.117581391386283,0.259917737677018,0.0708866557300958
2032,0.0358804004006468,0,0,0,176.75669342727,99.8446295126868,99.8446295126868,0,176.751319828771,99.843718886928,99.843718886928,0.00445298370691285,99.8446295126868,8550.88627777726,0.00396393141839627,5.7317419392263e-05,99.4431294122995,8553.87139325253,0.000349100125798794,0.00380347689910285,0.000399181693908918,99.4250166224992,8552.31337234711,0.000166894345625336,0.00372701069698661,0.00124229901849331,99.3484706252109,8545.72906008399,-0.000603120837506188,0.00368410703217062,0.00278006278791928,99.1992168718928,8532.8905923247,-0.00210454037955536,1.14948269791187,1.12597763434017,1.11460167728007,1.10816771176127,1.2183299644613,176.75669342727,9067898893.45063,9067.89889345063,99.8446295126868,8456.99499687324,9620.99499687324,1.21832996446237,176.75669342727,99.8446295126868,8456.99499687324,9620.99499687324,0.00445298370692065,1164,99.8446295126868,444606508442.744,444606508443.523,0.77880859375,0.21240234375,0.521892500882585,0.580864668991154,0.341849871086622,0.406454364701037,0.11085119037301,0.45238239601606,0.123377017095289,0.266235617374591,0.0726097138294338
2033,0.0362817245912897,0,0,0,181.046842577334,102.621214150064,102.621214150064,0,181.041806001018,102.620357690042,102.620357690042,0.00459269060033043,102.621214150064,8673.89670723646,0.00404520588597118,5.63510579422824e-05,102.200307396574,8677.34552051478,0.000397608294717591,0.00387245973312552,0.000392451561871892,102.183543774729,8675.92220054022,0.000233515958527785,0.00379164482907649,0.00122135407900458,102.106774115584,8669.40405128152,-0.000517951286091147,0.00374666526330694,0.00273319142603215,101.956243389086,8656.62319808692,-0.00199143588315122,1.16120711416629,1.13614255753485,1.12422489284492,1.1175367649891,1.23729417147937,181.046842577334,9186708029.64621,9186.70802964621,102.621214150064,8565.81490123897,9716.81490123897,1.23729417148046,181.046842577334,102.621214150064,8565.81490123897,9716.81490123897,0.00459269060033856,1151,102.621214150064,471307485621.494,471307485622.328,0.8343505859375,0.227550159801136,0.506691748429694,0.56669723804015,0.325571305796783,0.422758557192012,0.115297788325094,0.472824172607962,0.128952047074899,0.271640609755982,0.0740838026607225
2034,0.0366360307402925,0,0,0,185.518825432615,105.268312774333,105.268312774333,0,185.514104092725,105.267509063049,105.267509063049,0.00473453846500443,105.268312774333,8789.98798798518,0.00412476041642385,5.55069159547238e-05,104.828263085308,8793.9340562922,0.000448927610870285,0.00393964091144545,0.000386572615609724,104.812899575638,8792.64522743126,0.000302302966706844,0.00385453999277714,0.0012030581268537,104.735907953589,8786.18648026457,-0.00043248156036141,0.00380752295259838,0.00269224806619121,104.584092845766,8773.45086863033,-0.00188135858404487,1.17256988653468,1.14595533819974,1.13351076936174,1.12657637004013,1.25625613962074,185.518825432615,9298005270.80769,9298.00527080769,105.268312774333,8675.53458711405,9813.53458711405,1.25625613962186,185.518825432615,105.268312774333,8675.53458711405,9813.53458711405,0.00473453846501289,1138,105.268312774333,498396875976.197,498396875977.088,0.890380859375,0.242831143465909,0.491933736339509,0.552875354185512,0.31006791028265,0.438008382917527,0.11945683170478,0.492269632986954,0.134255354450987,0.276078532422076,0.0752941452060208
2035,0.0369439778230478,0,0,0,190.125971699706,107.76844632191,107.76844632191,0,190.121545677324,107.767693679695,107.767693679695,0.00487853252837331,107.76844632191,8898.59206585148,0.00420255474220221,5.47810938751007e-05,107.309639853385,8903.06863855887,0.000503065279795302,0.00400501440520363,0.000381517697047574,107.295716572509,8901.91347742438,0.000373251358004585,0.00391569499345855,0.00118732664301027,107.218501608601,8895.50724845427,-0.000346663536701268,0.00386667969369249,0.00265704356857765,107.065394801701,8882.8045647744,-0.00177415718804119,1.18357576045392,1.15542407874102,1.14246735817098,1.13529433682672,1.27521665196851,190.125971699707,9401423540.99488,9401.42354099488,107.76844632191,8786.03896826074,9911.03896826074,1.27521665196965,190.125971699707,107.76844632191,8786.03896826074,9911.03896826074,0.00487853252838209,1125,107.76844632191,525751870913.693,525751870914.639,0.94647216796875,0.258128773082386,0.477605569261659,0.53939058944928,0.295302771697762,0.452040378573032,0.123283739610827,0.510518180578002,0.139232231066728,0.279495854535961,0.0762261421461713
2036,0.0372062032246876,0,0,0,194.822432720556,110.104552672197,110.104552672197,0,194.818283719124,110.103849220323,110.103849220323,0.00502467823510995,110.104552672197,8999.16179819196,0.00427855409082771,5.41702636797589e-05,109.627499995292,9004.20153302159,0.00056002269351806,0.00406857709616978,0.000377263628482509,109.615045367957,9003.17857824705,0.000446350465206917,0.00397511069777334,0.00117408749581583,109.537602508471,8996.81784654985,-0.000260463329215478,0.00392413698545736,0.0026274165142927,109.383196804799,8984.13580897923,-0.00166970986295033,1.19422975048463,1.16455672484853,1.1511024712239,1.14369823896827,1.29417647368381,194.822432720556,9496616627.55264,9496.61662755264,110.104552672197,8897.20595588557,10009.2059558856,1.29417647368498,194.822432720556,110.104552672197,8897.20595588557,10009.2059558856,0.00502467823511906,1112,110.104552672197,553239949398.507,553239949399.51,1.00244140625,0.273393110795455,0.463694727438504,0.526234721413932,0.281240734950249,0.464826794644164,0.126770943993863,0.527519474151759,0.143868947495934,0.281927357838312,0.0768892794104486
2037,0.0374233229149263,0,0,0,199.563191036384,112.260198716615,112.260198716615,0,199.559302175683,112.259542432382,112.259542432382,0.00517298118650262,112.260198716615,9091.17650095087,0.00435272881619279,5.36716486374598e-05,111.765535324808,9096.81117429953,0.000619795836994107,0.00413032848664683,0.000373791071634978,111.754565359959,9095.91830783106,0.000521583414390697,0.00403278987000199,0.00116328050233598,111.676886824071,9089.5959028856,-0.000173860673049756,0.00397989809169141,0.00260323222373514,111.521175199228,9076.92223524089,-0.00156792310747562,1.20453709174836,1.17336105364701,1.15942368873534,1.15179542334152,1.31313634561212,199.563191036384,9583261198.12673,9583.26119812673,112.260198716615,9008.90632607108,10107.9063260711,1.31313634561331,199.563191036384,112.260198716615,9008.90632607108,10107.9063260711,0.00517298118651204,1099,112.260198716615,580719895954.096,580719895955.154,1.0577392578125,0.288474343039773,0.450189055765538,0.513399728208714,0.267848319000238,0.47618263772075,0.129867992105659,0.543043047476625,0.148102649311807,0.283313682145637,0.077267367857901
2038,0.0375959380434709,0,0,0,204.304115650401,114.219792637347,114.219792637347,0,204.300471293239,114.219181401028,114.219181401028,0.00532344706937737,114.219792637347,9174.14730295606,0.00442505404702862,5.32830066006649e-05,113.708277907721,9180.40751789179,0.000682375672527875,0.00419027044286914,0.000371084411282559,113.69879563176,9179.64195219051,0.000598927513696233,0.0040887370227401,0.00115485706621526,113.620870407832,9173.35054293914,-8.68484002499913e-05,0.00403396791027718,0.00258438194617954,113.463846089141,9160.6729502227,-0.00146873080280987,1.21450319706298,1.18184466588876,1.1674383670727,1.15959301916336,1.33209697712258,204.304115650401,9661058792.34326,9661.05879234326,114.219792637347,9121.00362242028,10207.0036224203,1.3320969771238,204.304115650401,114.219792637347,9121.00362242028,10207.0036224203,0.0053234470693871,1086,114.219792637347,608043020380.175,608043020381.287,1.1124267578125,0.303389115767045,0.437076753170425,0.500877783618258,0.255093637143083,0.48621587544459,0.132604329666706,0.55718984889077,0.151960867879301,0.283772987705678,0.0773926330106396
2039,0.0377246460321568,0,0,0,209.002058465577,115.968792171431,115.968792171431,0,208.998644072141,115.968223805718,115.968223805718,0.00547608157676691,115.968792171431,9247.62232000414,0.00449550935265453,5.30026165364043e-05,115.441306732187,9254.53721574475,0.000747748502406416,0.00424840696721405,0.000369131661455482,115.433301793859,9253.89548704505,0.000678354589302023,0.00414295827999367,0.00114877988574692,115.355115687863,9247.62757265476,5.68000123385623e-07,0.00408635285111014,0.00257078220648403,115.19677225948,9234.93371815572,-0.00137209343216559,1.22413361915745,1.19001498130823,1.17515364669103,1.16709794663375,1.35105903852828,209.002058465577,9729737657.5366,9729.7376575366,115.968792171431,9233.35407120669,10306.3540712067,1.35105903852952,209.002058465577,115.968792171431,9233.35407120669,10306.3540712067,0.00547608157677696,1073,115.968792171431,635054566289.884,635054566291.05,1.165771484375,0.317937677556818,0.424346362301384,0.488661252310496,0.242946321088651,0.494690888669215,0.134915696909786,0.569667353462553,0.155363823671605,0.283219893358962,0.0772417890978987
2040,0.0378100542927983,0,0,0,213.614986896734,117.493904813658,117.493904813658,0,213.611788902185,117.493377116363,117.493377116363,0.00563089032172509,117.493904813658,9311.19154496699,0.00456407842595016,5.28292681140696e-05,116.951446300518,9318.78851179086,0.000815896310067903,0.00430474399526312,0.000367924392921802,116.944894758831,9318.26647950018,0.000759831273905813,0.00419546125114898,0.00114502272819853,116.86643049733,9312.01438188368,8.83707431761843e-05,0.0041370607221829,0.00256237430006767,116.706762032848,9299.29186583475,-0.00127799745873264,1.23343401741509,1.19787923643734,1.1825764599874,1.17431692516443,1.37002315329889,213.614986896734,9789054446.18501,9789.05444618501,117.493904813658,9345.80651930169,10405.8065193017,1.37002315330015,213.614986896734,117.493904813658,9345.80651930169,10405.8065193017,0.00563089032173546,1060,117.493904813658,661595291476.918,661595291478.136,1.217529296875,0.332053444602273,0.411986759515906,0.476742685180971,0.231377448655858,0.501605949635211,0.136801622627785,0.580448186278688,0.158304050803278,0.281708822374698,0.0768296788294631
2041,0.0378527951358037,0,0,0,218.102147266066,118.783275892822,118.783275892822,0,218.099152977566,118.782786663655,118.782786663655,0.00578785995485784,118.783275892822,9364.49138147406,0.00463074878334806,5.2576726728431e-05,118.226975146663,9372.79753218257,0.000886983646003826,0.00435928921435422,0.000366165592557616,118.221970890774,9372.40080480974,0.000844618571738216,0.00424625491457935,0.00113954914060798,118.14353244383,9366.18236201334,0.000180573666032105,0.0041861006232491,0.00255012530288553,117.983124910162,9353.46557437798,-0.00117740586722023,1.24241012865426,1.205444484323,1.18971353899154,1.18125648121666,1.38898763551706,218.102147266066,9838795759.51141,9838.79575951141,118.783275892822,9424.94460511115,10471.9446051112,1.38898763551834,218.102147266066,118.783275892822,9424.94460511115,10471.9446051112,0.0057878599548685,1047,118.783275892822,687500965846.896,687500965848.163,1.26708984375,0.345569957386364,0.399987145161074,0.465114814810704,0.220359474910341,0.506819649264154,0.138223540708406,0.589342258024305,0.160729706733901,0.279215252632976,0.0761496143544479
2042,0.0379404350616149,0,0,0,222.42425323588,120.203031968689,120.203031968689,0,222.421450745814,120.202577608226,120.202577608226,0.00594697884650045,120.203031968689,9425.3969559863,0.00469551148152608,5.22827950308575e-05,119.632332701483,9434.45425956,0.000960946644050791,0.00441205190077524,0.000364118533318471,119.628921801312,9434.18526888728,0.000932407721608027,0.00429534950987255,0.00113317845847904,119.550506447766,9428.00127122072,0.000276308281399762,0.0042334828465315,0.00253586875429562,119.389335381807,9415.29098617138,-0.00107220628076569,1.25106774150804,1.21271759570193,1.19657142284007,1.18792295576937,1.4079510936701,222.42425323588,9890685453.54407,9890.68545354407,120.203031968689,9506.1484758095,10540.1484758095,1.40795109367139,222.42425323588,120.203031968689,9506.1484758095,10540.1484758095,0.00594697884651142,1034,120.203031968689,714844888403.009,714844888404.328,1.31884765625,0.359685724431818,0.388337034136965,0.453770551034833,0.209866166581277,0.512157387306613,0.139679287447258,0.59845422770756,0.163214789374789,0.276781501921889,0.0754858641605152
2043,0.0380704232034726,0,0,0,226.626494945403,121.757782148177,121.757782148177,0,226.623872745042,121.757359503958,121.757359503958,0.00610823679982611,121.757782148178,9494.07622377019,0.00475836085038306,5.19478941841751e-05,121.172089623991,9503.92875927274,0.00103775609868039,0.00446304277317981,0.000361786148352649,121.170321679447,9503.79009352021,0.0010231505963372,0.00434275643783065,0.00112591981010412,121.091928256942,9497.64143746424,0.000375519809407624,0.00427921878397669,0.00251962508192907,120.929969997893,9484.93851420231,-0.0009624643148541,1.25941267401159,1.21970526127965,1.20315646500232,1.19432251143716,1.42691237757452,226.626494945404,9944753617.23408,9944.75361723408,121.757782148178,9589.42934819725,10610.4293481973,1.42691237757584,226.626494945404,121.757782148178,9589.42934819725,10610.4293481973,0.00610823679983738,1021,121.757782148178,743725365582.709,743725365584.081,1.37255859375,0.374334161931818,0.377026246734918,0.442702976619349,0.199872539601216,0.517490615025319,0.141133804097814,0.607635775037593,0.165718847737525,0.274336771884286,0.0748191196048054
2044,0.0382407178693423,0,0,0,230.750557523462,123.452597027754,123.452597027754,0,230.748104561409,123.452203322535,123.452203322535,0.0062716248823563,123.452597027754,9570.71676129914,0.00481929424180509,5.15725577863827e-05,122.851275871568,9581.4108891063,0.00111738003264299,0.00451227386016756,0.000359172153852459,122.851204366043,9581.40531225074,0.00111679733275803,0.00438848816752253,0.00111778476069808,122.772833334822,9575.29300249567,0.000478150311064762,0.00432332084059447,0.00250142016685232,122.610065026343,9562.59838429008,-0.000848251725710589,1.26745075404728,1.22641399483312,1.20947484024025,1.20046113925642,1.44587054311653,230.750557523462,10001031819.7262,10001.0318197262,123.452597027754,9674.80025321273,10682.8002532127,1.44587054311787,230.750557523462,123.452597027754,9674.80025321273,10682.8002532127,0.00627162488236787,1008,123.452597027754,774248379310.767,774248379312.195,1.4283447265625,0.389548561789773,0.366044899742638,0.431905343043268,0.190354799620206,0.522838302232497,0.142592264245226,0.616909719110019,0.168248105211823,0.271892274213382,0.0741524384218316
2045,0.0384497063020661,0,0,0,234.835073117222,125.293054597084,125.293054597084,0,234.832778836225,125.292687371116,125.292687371116,0.00643713533086774,125.293054597084,9655.52801527219,0.00487831179367124,5.11574336843149e-05,124.675426340046,9667.11256271795,0.00119978394008437,0.00455975838027575,0.000356281061685316,124.677108998881,9667.24303311486,0.0012132964478106,0.0044325581497702,0.00110878735170759,124.598762492626,9661.16818326597,0.000584138742578972,0.00436580235345349,0.00248128543153514,124.435162053408,9648.48289388975,-0.000729646413049627,1.27518780233491,1.23285013691524,1.21553255129459,1.20634466515634,1.46482482807874,234.835073117222,10059553141.0565,10059.5531410565,125.293054597084,9762.2781139966,10757.2781139966,1.46482482808009,234.835073117222,125.293054597084,9762.2781139966,10757.2781139966,0.0064371353308796,995,125.293054597084,806528348459.231,806528348460.718,1.486328125,0.405362215909091,0.355383397808387,0.421371066383676,0.181290285352577,0.528216339320669,0.14405900163291,0.626295667027299,0.170807909189263,0.269456849908811,0.073488231793312
2046,0.0386961382339607,0,0,0,238.916037816858,127.285272238709,127.285272238709,0,238.913892174248,127.284929302884,127.284929302884,0.00660476150151598,127.285272238709,9748.74230532095,0.00493541620850434,5.07032823030445e-05,126.650612661907,9761.26876669262,0.00128493101769932,0.0046055106328862,0.000353118167759022,126.654111821888,9761.53845540803,0.00131259496725999,0.00447498073652924,0.00109894406460253,126.575793702959,9755.50228872788,0.000693421078864335,0.00440667751593627,0.0024592577588217,126.411339798088,9742.8274288797,-0.000606732258993699,1.28262961768708,1.23901985898615,1.22133543529603,1.21197875613069,1.48377463489979,238.916037816858,10120352203.944,10120.352203944,127.285272238709,9851.88397102961,10833.8839710296,1.48377463490115,238.916037816858,127.285272238709,9851.88397102961,10833.8839710296,0.00660476150152813,982,127.285272238709,840688865792.207,840688865793.754,1.547119140625,0.421941583806818,0.345032425056686,0.411093723301147,0.172657414621502,0.53380626894146,0.145583527893125,0.636010967910002,0.173457536702728,0.267121590931752,0.072851342981387
2047,0.0389790740898202,0,0,0,243.027193927688,129.43594211776,129.43594211776,0,243.025187403458,129.435621515238,129.435621515238,0.00677449784800572,129.43594211776,9850.61593648737,0.00499061254614228,5.02109744006564e-05,128.783478376329,9864.13868849354,0.00137278238166589,0.0046495458987676,0.000349689536385109,128.788861369342,9864.55099751262,0.00141463854799469,0.0045157711056884,0.00108827377221292,128.710577289319,9858.55484775652,0.000805930443368127,0.00444596130688624,0.00243537938303054,128.545249302527,9845.89159148048,-0.000479598944609667,1.28978196427953,1.24492916783347,1.22688916990471,1.21736892612528,1.50271951785263,243.027193927688,10183465207.2271,10183.4652072271,129.43594211776,9943.64322441517,10912.6432244152,1.50271951785401,243.027193927688,129.43594211776,9943.64322441517,10912.6432244152,0.00677449784801816,969,129.43594211776,876863511331.359,876863511332.969,1.6104736328125,0.439220081676136,0.334982936948239,0.40106704712307,0.164435632972859,0.539481187397231,0.147131232926518,0.645907904381673,0.176156701195002,0.264819251197623,0.0722234321448063
2048,0.039297844403702,0,0,0,247.200381800827,131.752370442346,131.752370442346,0,247.198505396464,131.752070416863,131.752070416863,0.00694633991740163,131.752370442346,9961.43044259009,0.00504390802978656,4.9681488288204e-05,131.081277949279,9976.00697657211,0.00146329727101248,0.00469188034915526,0.000346001980917486,131.088617503349,9976.56555704793,0.00151937159477866,0.00455494519086553,0.00107679767847423,131.010374969589,9970.61086943066,0.000921597243837172,0.00448366942430684,0.00240969775511434,130.844152976128,9957.96046052125,-0.000348341745579458,1.2966505607123,1.2505839101736,1.23219927918411,1.22252054165521,1.52165917311791,247.200381800827,10248929961.712,10248.929961712,131.752370442346,10037.5859154963,10993.5859154963,1.5216591731193,247.200381800827,131.752370442346,10037.5859154963,10993.5859154963,0.00694633991741436,956,131.752370442346,915196750015.955,915196750017.632,1.67626953125,0.457164417613636,0.325226152376931,0.391284924022508,0.156605364736056,0.545166689995119,0.148681824544123,0.655898996176401,0.178881544411746,0.262512801337344,0.0715944003647302
