Year,Rich...Population..million.,Middle...Population..million.,Poor...Population..million.,Rich...Output...trill.,Middle...Output...trill.,Poor...Output...trill.,Rich...emission.intensity.of.GDP..Mt.C..trill.,Middle...emission.intensity.of.GDP..Mt.C..trill.,Poor...emission.intensity.of.GDP..Mt.C..trill.,Rich.consumption.trillions,Middle.consumption.trillions,Poor.consumption.trillions,Rich.per.capita.consumption.dollars,Middle.per.capita.consumption.dollars,Poor.per.capita.consumption.dollars,Rich.emissions.MtC,Middle.emissions.MtC,Poor.emissions.MtC,Global.emissions.MtC,atmospheric.carbon,temp.increase,Rich.damages,Middle.damages,Poor.damages,Rich.damages.trillions,Middle.damages.trillions,Poor.damages.trillions,extra.ton.emissions,temp.increase_extra.ton.emissions,Rich.damages_extra.ton.emissions,Middle.damages_extra.ton.emissions,Poor.damages_extra.ton.emissions,Rich.damages_extra.ton.emissions_trillions,Middle.damages_extra.ton.emissions_trillions,Poor.damages_extra.ton.emissions_trillions,Rich.marginal.damages,Middle.marginal.damages,Poor.marginal.damages,Rich_conversion.factor,Middle_conversion.factor,Poor_conversion.factor,Rich_utility.loss,Middle_utility.loss,Poor_utility.loss
2191,1165.39735072558,2964.12819694939,4369.83080974411,216.808623799018,100.388869184239,37.1129411834201,6.08978654932149,54.3983592272376,419.859098013388,169.110726563234,78.3033179637066,28.9480941230677,145109.92877918,26416.9808999134,6624.53430886099,1320.31824098816,5460.9897683004,15582.2060098947,22363.5140191833,1040.45665170231,4.72542457655407,0.228979653222541,0.200673557487189,0.175841852598294,49.6447634931554,20.1453915113173,6.52600833306409,22363.5140191833,4.72542457655495,0.228979653222578,0.200673557487219,0.17584185259832,49.6447634931634,20.1453915113203,6.52600833306507,8.04334376880433,3.03046476801683,0.979660796929238,1.12671179978855e-06,6.18908987523681e-06,2.46805377403335e-05,9.06253033406756e-06,1.87558188129948e-05,2.41785552713373e-05
2192,1165.39777319781,2964.13031385808,4369.83718080246,217.356785560535,100.811734179765,37.2576017348919,6.00021540195695,53.7541723943622,419.858012236751,169.538292737217,78.6331526602167,29.0609293532156,145476.760498701,26528.2374032566,6650.34603140042,1304.18753244017,5419.05133847371,15642.9026051202,22366.1414760341,1043.67872233788,4.74395434952897,0.229763273752742,0.201311019771508,0.176399523378511,49.9406066227612,20.2945130126626,6.57222318826131,22366.1414760341,4.74395434952984,0.229763273752779,0.201311019771538,0.176399523378537,49.9406066227692,20.2945130126657,6.57222318826229,8.00071120465873,3.02335934065923,0.976108083250438,1.11274326982157e-06,6.10211239064462e-06,2.4341332826299e-05,8.90273754677004e-06,1.84488784940078e-05,2.37597717288397e-05
2193,1165.39817454657,2964.13232492277,4369.84323331671,217.899089525344,101.231834811166,37.401284289588,5.91195952762007,53.1175892229616,419.856746492814,169.961289829769,78.9608311527098,29.1730017458786,145839.673977435,26638.7672671689,6675.9835967242,1288.2105983791,5377.19101778624,15703.1815364792,22368.5831526446,1046.89060711009,4.7624026308577,0.23054256118091,0.201944518867033,0.176953718319396,50.2350141781613,20.443214174968,6.61829632496339,22368.5831526446,4.76240263085857,0.230542561180947,0.201944518867063,0.176953718319422,50.2350141781693,20.443214174971,6.61829632496436,7.96518406787072,3.00204305858642,0.972555369571637,1.09898442913864e-06,6.01662716763131e-06,2.40077778097748e-05,8.75361326581306e-06,1.80621738246901e-05,2.33488932203793e-05
2194,1165.39855582802,2964.13423543553,4369.84898321322,218.435564430296,101.64916871234,37.5439891178079,5.82499967116744,52.4885205329325,419.855302821351,170.379740255631,79.2863515956249,29.2843115118901,146198.68834021,26748.5698345828,6701.44703498584,1272.38709097775,5335.41447911316,15763.0429201787,22370.8444902696,1050.09236023218,4.78076941917831,0.23131752717598,0.202574070061609,0.177504450910573,50.5279746113055,20.5914858244378,6.66422517334903,22370.8444902696,4.78076941917917,0.231317527176016,0.202574070061638,0.177504450910599,50.5279746113135,20.5914858244408,6.66422517334999,7.93676235844032,2.99849034490762,0.968114477473137,1.08543138252037e-06,5.93260295369555e-06,2.36797580551367e-05,8.61481093945747e-06,1.77888526768266e-05,2.2924716596239e-05
2195,1165.39891804552,2964.13605042381,4369.85444562209,218.966239272162,102.063733931931,37.6857166130981,5.73931685767108,51.866878176026,419.853683230554,170.793666632286,79.6097124669065,29.3948589582165,146553.822890726,26857.6445590356,6726.73639911864,1256.71662831556,5293.72725403782,15822.4869251921,22372.9308075455,1053.28403649656,4.79905472595692,0.2320881838957,0.203199689014184,0.178051734965797,50.8194768071472,20.7393189945949,6.71000722639149,22372.9308075455,4.79905472595778,0.232088183895736,0.203199689014214,0.178051734965823,50.8194768071551,20.7393189945979,6.71000722639246,7.88702436693711,2.98427949019242,0.963673585374636,1.0720803225162e-06,5.85000927260438e-06,2.33571616885801e-05,8.45552362699905e-06,1.74580626896687e-05,2.25086797486091e-05
2196,1165.39926215225,2964.13777466374,4369.859634917,219.491143298144,102.475528926983,37.8264672902581,5.65489238839193,51.2525750242997,419.851889697793,171.203091772552,79.9309125630469,29.5046444864013,146905.097104984,26965.9910029366,6751.85176444729,1241.19879555612,5252.134734485,15881.5137724066,22374.8473024477,1056.46569123918,4.81725857516503,0.232854543970009,0.203821391739832,0.178595584609809,51.1095100781453,20.8867049251732,6.75564003942747,22374.8473024477,4.81725857516588,0.232854543970045,0.203821391739861,0.178595584609835,51.1095100781531,20.8867049251761,6.75564003942843,7.85860265750671,2.97362134915602,0.961009050115536,1.05892752711987e-06,5.7688164021765e-06,2.3039879521321e-05,8.32169067873118e-06,1.71542756128734e-05,2.21415327335611e-05
2197,1165.39958905373,2964.13941269262,4369.86456475302,220.010305996546,102.884552556583,37.9662417833472,5.57170783680961,50.6455249586858,419.849924170345,171.608038677306,80.2499509941347,29.6136685910108,147252.530624836,27073.6088358394,6776.79322830102,1225.83314609984,5210.64217436765,15940.1237337713,22376.5990542388,1059.63738030494,4.83538100296194,0.233616620484775,0.204439194595109,0.179136014265506,51.3980641587344,21.033635060946,6.80112122970934,22376.5990542388,4.83538100296279,0.233616620484811,0.204439194595138,0.179136014265531,51.3980641587423,21.033635060949,6.8011212297103,7.83728637543391,2.96651592179842,0.956568158017035,1.04596935751544e-06,5.68899535278402e-06,2.27278049752149e-05,8.19756139477713e-06,1.6876495293071e-05,2.17406945409117e-05
2198,1165.39989961024,2964.14096882092,4369.86924810252,220.523757087603,103.290804075526,38.1050408436952,5.48974504470762,50.0456428576771,419.847788566095,172.00853052833,80.5668271789107,29.7219318580823,147596.143251649,27180.497832719,6801.56090962861,1210.61920271197,5169.25469124609,15998.3171314462,22378.1910254042,1062.79916001388,4.85342205738236,0.234374426965866,0.205053114263764,0.17967303864141,51.6851291997666,21.180101050495,6.84644847594176,22378.1910254042,4.8534220573832,0.234374426965901,0.205053114263792,0.179673038641435,51.6851291997744,21.1801010504979,6.84644847594272,7.8017592386459,2.95585778076202,0.953903622757934,1.03320225589156e-06,5.61051784654684e-06,2.24208340107072e-05,8.06079524529175e-06,1.65838928308196e-05,2.13873147880679e-05
2199,1165.40019463899,2964.14244714359,4369.87369728931,221.031526514467,103.694283127991,38.2428653379158,5.40898611831309,49.4528445861259,419.845484774221,172.404590681284,80.8815408398327,29.8294349635743,147935.954940088,27286.657872254,6826.15494861508,1195.5564586263,5127.97726799826,16056.0943369525,22379.6280635771,1065.95108712838,4.87138179802913,0.23512797736357,0.205663167742783,0.180206672719436,51.970695762929,21.3260947449196,6.89161951780327,22379.6280635771,4.87138179802997,0.235127977363605,0.205663167742811,0.180206672719461,51.9706957629367,21.3260947449225,6.89161951780422,7.75912667450029,2.94875235340442,0.948574552239734,1.02062274332144e-06,5.53335629719453e-06,2.21188650570351e-05,7.91914115230702e-06,1.63164974035775e-05,2.09813925175282e-05
2200,1165.40047491638,2964.14385155081,4369.87792402107,221.533644434355,104.094989741219,38.3797162459235,5.32941342449083,48.86704698416,419.843014655863,172.796242658797,81.1940919981511,29.9361786718203,148271.985792005,27392.0889351139,6850.57550630011,1180.64437862483,5086.81475449982,16113.4557703251,22380.9149034498,1069.09321882118,4.88926029577104,0.235877286037355,0.206269372328772,0.180736931742952,52.2547548151401,21.4716081964913,6.93663215545335,22380.9149034498,4.88926029577187,0.235877286037389,0.2062693723288,0.180736931742977,52.2547548151478,21.4716081964942,6.9366321554543,7.73070496506989,2.93454149868921,0.947686373820034,1.00822741770656e-06,5.4574837905722e-06,2.1821798944602e-05,7.79430870398368e-06,1.60152126618578e-05,2.06802215120397e-05
2201,1165.40074117997,2964.14518573831,4369.88193942013,222.030141209843,104.492924319224,38.5155946589562,5.25100958699043,48.2881678562112,419.84038004476,173.183510143678,81.5044809689948,30.0421638339858,148604.256050438,27496.7911022528,6874.8227641986,1165.88240009373,5045.77186931306,16170.4018992661,22382.0561686729,1072.22561264432,4.90705763244561,0.236622367740945,0.206871745604661,0.181263831205127,52.5372977229295,21.6166336572536,6.98148424902611,22382.0561686729,4.90705763244644,0.23662236774098,0.206871745604689,0.181263831205151,52.5372977229372,21.6166336572565,6.98148424902705,7.70228325563949,2.92388335765281,0.945021838560933,9.960129517818e-07,5.3828740657672e-06,2.1529538839448e-05,7.67157388090901e-06,1.57388958972376e-05,2.03458843774242e-05
2202,1165.40099413043,2964.14645321701,4369.88575405273,222.52104740031,104.888087636503,38.6505017776021,5.1737574827461,47.7161259601567,419.837582747877,173.566416972242,81.8127083564721,30.1473913865296,148932.786093725,27600.764553209,6898.89692392307,1151.26993405585,5004.85320138332,16226.933238301,22383.0563737402,1075.34832649886,4.92477390056704,0.237363237607742,0.207470305426735,0.18178738683756,52.8183162468035,21.7611635775713,7.02617371811077,22383.0563737402,4.92477390056786,0.237363237607777,0.207470305426763,0.181787386837585,52.8183162468112,21.7611635775743,7.02617371811171,7.65965069149388,2.91322521661641,0.939692768042732,9.83976091179956e-07,5.30950149683467e-06,2.12419901797447e-05,7.53691314722e-06,1.54677736482413e-05,1.99609445507408e-05
2203,1165.40123443342,2964.14765732228,4369.88937795687,223.006393753534,105.280480831775,38.7844389098331,5.09764023822846,47.1508409965735,419.834624546006,173.944987127757,82.1187750487846,30.2518623496698,149257.596429716,27704.0095644115,6922.79820680815,1136.80636618024,4964.06321174184,16283.0503479373,22383.9199258594,1078.46141860549,4.94240920303887,0.238099911136554,0.208065069911981,0.182307614599197,53.0978025355998,21.9051906046303,7.07069854121995,22383.9199258594,4.94240920303969,0.238099911136588,0.208065069912009,0.182307614599221,53.0978025356075,21.9051906046332,7.07069854122089,7.61701812734827,2.90256707558001,0.934363697524532,9.72113652553701e-07,5.23734107510079e-06,2.09590606142449e-05,7.40460731334428e-06,1.52017337681704e-05,1.95833853721666e-05
2204,1165.40146272131,2964.14880122276,4369.89282066866,223.486211197431,105.67010540174,38.9174074690444,5.02264122584743,46.5922335981044,419.831507194359,174.319244733996,82.422682213357,30.3555778258546,149578.707690092,27806.5265074939,6946.52685353728,1122.49105776866,4923.40623521416,16338.7538338259,22384.6511268087,1081.56494747598,4.95996365287179,0.238832404177648,0.20865605742575,0.182824530665506,53.3757491208359,22.0487075808904,7.11505675524632,22384.6511268087,4.95996365287261,0.238832404177682,0.208656057425777,0.18282453066553,53.3757491208435,22.0487075808933,7.11505675524725,7.58149099056027,2.89190893454361,0.930810983845731,9.60422521753016e-07,5.16636839202331e-06,2.06806599426189e-05,7.28143469580166e-06,1.49406669120359e-05,1.92497854277681e-05
2205,1165.40167959485,2964.14988792863,4369.89609124744,223.960530831935,106.056963194852,39.049408972101,4.94874406040588,46.0402253189329,419.828232423129,174.689214048909,82.7244312919842,30.4585389982388,149896.140624785,27908.3158476148,6970.0831237715,1108.32334671989,4882.88648213274,16394.044345925,22385.2541747777,1084.65897188538,4.97743737290614,0.239560732919111,0.209243286569715,0.183338151417938,53.6521489110517,22.1917075424941,7.15924645490803,22385.2541747777,4.97743737290695,0.239560732919145,0.209243286569742,0.183338151417961,53.6521489110592,22.191707542497,7.15924645490896,7.54596385377226,2.88480350718601,0.926370091747231,9.488996520563e-07,5.09655962258994e-06,2.04067000576138e-05,7.16036247527392e-06,1.470257307383e-05,1.89041566046299e-05
2206,1165.40188562474,2964.15092029959,4369.8991982996,224.429383921026,106.441056405125,39.1804450373923,4.87593259560304,45.4947386243702,419.824801938049,175.0549194584,83.0240239959973,30.560747129166,150209.916096504,28009.3781417871,6993.46729578057,1094.30254847164,4842.50804005299,16448.9225776678,22385.7331661924,1087.74355084502,4.9948304955393,0.240284913873526,0.209826776170147,0.183848493433637,53.9269951861522,22.3341837176321,7.20326579218398,22385.7331661924,4.9948304955401,0.240284913873559,0.209826776170174,0.18384849343366,53.9269951861597,22.3341837176349,7.2032657921849,7.50333128962666,2.8705926524708,0.92548191332753,9.37542062453343e-07,5.02789150923558e-06,2.01370948889726e-05,7.03468869254728e-06,1.4433028423832e-05,1.86365171067044e-05
2207,1165.40208135318,2964.15190105234,4369.90215000125,224.892801884887,106.822387565957,39.3105173828943,4.80419092058718,44.95569688055,419.821217420921,175.416385470212,83.3214623014468,30.6622035586575,150520.055075353,28109.7140372145,7016.67966607645,1080.42795692079,4802.27487547182,16503.3892651329,22386.0920975256,1090.81874357638,5.01214316245788,0.241004963864935,0.210406545266468,0.184355573475424,54.2002815917512,22.4761295248688,7.2471129757391,22386.0920975256,5.01214316245868,0.241004963864968,0.210406545266495,0.184355573475447,54.2002815917587,22.4761295248717,7.24711297574002,7.48912043491146,2.8634872251132,0.92104102122903,9.26346835978457e-07,4.96034134626058e-06,1.98717603490547e-05,6.93752301914183e-06,1.4203874077218e-05,1.83027064455119e-05
2208,1165.40226729523,2964.15283276776,4369.90495411971,225.350816292205,107.200959543986,39.4396278242412,4.73350335655698,44.4230243442313,419.817480530141,175.77363670792,83.6167484443091,30.7629097029082,150826.578633548,28209.3242696371,7039.72054904914,1066.69884532201,4762.19083554744,16557.4451862194,22386.3348670889,1093.88460948561,5.02937552437455,0.241720900016119,0.210982613100113,0.184859408482026,54.4720021335189,22.6175385714296,7.29078627034049,22386.3348670889,5.02937552437535,0.241720900016152,0.210982613100139,0.184859408482049,54.4720021335263,22.6175385714325,7.2907862703414,7.44648787076585,2.849276370398,0.917488307550229,9.15311118092142e-07,4.89388696473237e-06,1.96106142800985e-05,6.81585313885026e-06,1.39440364880107e-05,1.79925093058679e-05
2209,1165.4024439402,2964.15371789769,4369.90761803397,225.803458852602,107.576775532965,39.5677782728058,4.6638544534106,43.8966461527087,419.813592901201,176.12669790503,83.9098849157127,30.8628670527885,151129.507940235,28308.2096616857,7062.59027660494,1053.11446716523,4722.25964981994,16611.0911598247,22386.4652768098,1096.94120813882,5.04652774076965,0.242432739736158,0.211554999103659,0.185360015558559,54.7421511715372,22.758404651451,7.3342839962649,22386.4652768098,5.04652774077044,0.242432739736191,0.211554999103686,0.185360015558582,54.7421511715446,22.7584046514538,7.33428399626581,7.41806616133545,2.8386182293616,0.913047415451729,9.04432115109648e-07,4.82850671785394e-06,1.9353576403072e-05,6.70913726831992e-06,1.37062871898951e-05,1.76707329145724e-05
2210,1165.40261175295,2964.15455877137,4369.91014875405,226.250761409206,107.949839047678,39.6949707337893,4.59522898644242,43.3764883138296,419.809556147176,176.475593899181,84.2008744571887,30.9620771723557,151428.86425639,28406.3711212447,7085.28919780734,1039.67405703225,4682.48493193139,16664.3280450273,22386.4870339909,1099.98859923819,5.06359997963731,0.243140500708279,0.212123722890253,0.185857411967258,55.0107234146639,22.898721744197,7.37760452869815,22386.4870339909,5.0635999796381,0.243140500708312,0.212123722890279,0.185857411967281,55.0107234146712,22.8987217441999,7.37760452869906,7.38253902454744,2.8279600883252,0.910382880192628,8.93707092674963e-07,4.76417946678296e-06,1.91005682680576e-05,6.59782748818775e-06,1.34729093856807e-05,1.73888303531902e-05
2211,1165.40277117509,2964.15535760159,4369.91255293952,226.692755931342,108.320153917877,39.8212073043223,4.52761195308609,42.8624776961164,419.805371859204,176.820349626447,84.489720055944,31.0605416973714,151724.66892983,28503.8096398253,7107.81767852034,1026.37683143277,4642.8701813449,16717.1567402735,22386.4037530512,1103.0268425987,5.08059241723627,0.243844200877998,0.212688804243298,0.186351615118449,55.2777139149092,23.0384840122432,7.42074629712704,22386.4037530512,5.08059241723705,0.243844200878031,0.212688804243324,0.186351615118472,55.2777139149165,23.038484012246,7.42074629712794,7.34701188775944,2.8173019472888,0.906830166513828,8.83133374278685e-07,4.70088456688622e-06,1.88515132061197e-05,6.4883913993026e-06,1.32438112442684e-05,1.70951208597432e-05
2212,1165.40292262614,2964.15611649051,4369.91483691697,227.129474507358,108.687724282258,39.9464901715756,4.4609885697039,42.3545420189934,419.801041606941,177.16099011574,84.7764249401612,31.158262333829,152016.943390293,28600.526290948,7130.17610105453,1013.22198962018,4603.41878506167,16769.5781825689,22386.2189572507,1106.05599812565,5.09750523784513,0.244543858441528,0.21325026310642,0.186842642561751,55.5431180618261,23.1776857996295,7.46370778472422,22386.2189572507,5.09750523784591,0.24454385844156,0.213250263106445,0.186842642561774,55.5431180618334,23.1776857996323,7.46370778472512,7.31859017832903,2.8066438062524,0.901501095995627,8.72708339818418e-07,4.63860185441418e-06,1.86063362826049e-05,6.38699468434091e-06,1.30189031643624e-05,1.67736325512315e-05
