year,population.growth.rate,per.capita.income.growth.rate,energy.intensity.growth.rate,emission.intensity.growth.rate,land.use.emissions,abatement.cost.function.coefficient,population,per.capita.income,energy.intensity,carbon.intensity,kaya.emissions,bau.emissions,carbon.cycle.from.bau.emissions,kaya.emissions.constant.population,kaya.emissions.constant.per.capita.output,kaya.emissions.constant.energy.intensity,kaya.emissions.constant.emission.intensity,total.emissions.constant.population,total.emissions.constant.per.capita.output,total.emissions.constant.energy.intensity,total.emissions.constant.emission.intensity,temp.increase.bau,temp.increase.constant.population,temp.increase.constant.per.capita.output,temp.increase.constant.energy.intensity,temp.increase.constant.emission.intensity,policy.cost.bau,emissions.control.rate.2030.mitigation,controlled.emissions.from.2030,temp.increase.carbon.mitigation.2030,policy.cost.carbon.mitigation.2030,emissions.control.rate.2010.mitigation,controlled.emissions.from.2010,temp.increase.carbon.mitigation.2010,policy.cost.carbon.mitigation.2010
2198,3.96698001985385e-05,0.0094082656308947,-0.00496540737920226,-0.00525700021073916,3.6,0.00521681730106863,14992882696.8551,72003.7533955001,1.59908913795838e-12,10.4166269168979,17982.08565062,17985.68565062,924.796254845455,8275.68610373403,2122.77445025279,67246.3276987794,32143.4604009278,8279.28610373403,2126.37445025279,67249.9276987794,32147.0604009278,4.36761431527119,3.24891906264316,2.64677891811433,6.43911355102633,4.75399006831406,0,1,0,2.07606293698067,5.63178292121733,1,0,1.89385094836936,5.63178292121733
2199,1.8172638516889e-05,0.00940000315372447,-0.00496519440604193,-0.00525612897184924,1.8,0.00515639082404868,14993477461.5161,72681.1838338664,1.59114900895276e-12,10.3618667070005,17966.9027711708,17968.7027711708,927.234702477937,8268.37065912679,2101.21334710279,67524.8376909189,32286.0483597208,8270.17065912679,2103.01334710279,67526.6376909189,32287.8483597208,4.38389386287578,3.25790546630779,2.64848427312315,6.47269698649601,4.7775442656234,0,1,0,2.07304593847458,5.61914437239206,1,0,1.89100210929986,5.61914437239206
2200,-3.32487141496696e-06,0.00939177876147168,-0.00496498443787319,-0.00525524116531206,0,0.00509669550379694,14993749932.5621,73364.3871911211,1.58324864479432e-12,10.3074033991994,17951.2194396451,17951.2194396451,929.659592456112,8261.00306398707,2079.82879812632,67802.5480091431,32428.3132250508,8261.00306398707,2079.82879812632,67802.5480091431,32428.3132250508,4.40009612006181,3.26685043014929,2.65013292472585,6.50619270975785,4.80108489761072,0,1,0,2.07002076891632,5.60640213518137,1,0,1.88814866178301,5.60640213518137
2201,-3.29540565546793e-06,0.00934796393080362,-0.0049649747826932,-0.00525629358329927,0,0.00503772216101581,14993700080.2716,74053.4092845911,1.57538783991164e-12,10.2532355085485,17935.0378948212,17935.0378948212,932.071726963745,8253.58389268416,2058.61990121367,68079.4429751639,32570.246272325,8253.58389268416,2058.61990121367,68079.4429751639,32570.246272325,4.416220929244,3.27575406739925,2.65172544161991,6.53960020675699,4.82461131760458,0,1,0,2.06698798759493,5.5935572645659,1,0,1.88529106055971,5.5935572645659
2202,-3.26635863900915e-06,0.00930418455383353,-0.00496496762347698,-0.0052573351919275,0,0.00497945095264675,14993650669.9475,74745.6578835365,1.56756607901351e-12,10.1993414925368,17918.0748739147,17918.0748739147,934.470879103658,8245.80479774803,2037.62520447119,68354.4312297446,32711.3818471929,8245.80479774803,2037.62520447119,68354.4312297446,32711.3818471929,4.43226812864377,3.28461647359703,2.65326238677822,6.57291896189336,4.84812286914771,0,1,0,2.06394814025554,5.58052188832288,1,0,1.88242974898951,5.58052188832288
2203,-3.23772487242913e-06,0.00926044006677507,-0.00496496288484716,-0.00525836610310881,0,0.00492187328354339,14993601695.3071,75441.1052790826,1.55978316418355e-12,10.1457201355736,17900.33335968,17900.33335968,936.856844582164,8237.6671524128,2016.84258196397,68627.4835816153,32851.7052218489,8237.6671524128,2016.84258196397,68627.4835816153,32851.7052218489,4.44823755395315,3.29343772922908,2.65474431904409,6.60614845955658,4.87161888783644,0,1,0,2.06090175938298,5.5672976438111,1,0,1.87956515929204,5.5672976438111
2204,-3.20949878063193e-06,0.00921673004449075,-0.00496496052824669,-0.00525938646643054,0,0.00486498066634771,14993553150.15,76139.7231130908,1.55203889866497e-12,10.0923702247211,17881.8164229829,17881.8164229829,939.229434337807,8229.17237048294,1996.26992824224,68898.5709710105,32991.201708035,8229.17237048294,1996.26992824224,68898.5709710105,32991.201708035,4.46412903944256,3.30221790154661,2.65617179407101,6.63928818517424,4.89509870261719,0,1,0,2.05784936447899,5.55388618225525,1,0,1.87669771278301,5.55388618225525
2205,-3.18167483104315e-06,0.00917305408537361,-0.00496496051662931,-0.00526039642386011,0,0.00480876471975408,14993505028.3594,76841.4823866865,1.5443330867948e-12,10.039290549347,17862.5272231361,17862.5272231361,941.588470027696,8220.32190648652,1975.90515800568,69167.6644810156,33129.8566626729,8220.32190648652,1975.90515800568,69167.6644810156,33129.8566626729,4.47994241872601,3.31095704587576,2.65754536486544,6.67233762595775,4.91856163674685,0,1,0,2.05479146233329,5.54028916880091,1,0,1.873827820105,5.54028916880091
2206,-3.15424734620429e-06,0.00912941192218475,-0.00496496281954373,-0.00526139607315368,0,0.00475321716720108,14993457323.9018,77546.3534606198,1.53666553399434e-12,9.98647990124313,17842.469007625,17842.469007625,943.933781249568,8211.11725554797,1955.74620593643,69434.7353442957,33267.6554909625,8211.11725554797,1955.74620593643,69434.7353442957,33267.6554909625,4.49567752531318,3.31965520661105,2.65886558208946,6.70529627145758,4.94200700854227,0,1,0,2.05172854728858,5.52650828238069,1,0,1.87095588145303,5.52650828238069
2207,-3.12721101836111e-06,0.00908580309751539,-0.00496496739814478,-0.00526238557444147,0,0.00469832983572688,14993410030.8289,78254.3060644252,1.52903604675198e-12,9.93393707510611,17821.6451143408,17821.6451143408,946.265203820364,8201.55995441376,1935.79102659454,69699.7549600903,33404.5836530006,8201.55995441376,1935.79102659454,69699.7549600903,33404.5836530006,4.5113341930272,3.32831241800813,2.66013299421846,6.73816361399582,4.96543413199474,0,1,0,2.04866110149977,5.51254521635866,1,0,1.86808228679522,5.51254521635866
2208,-3.10056010399684e-06,0.00904222748312544,-0.00496497422901843,-0.0052633649794781,0,0.00464409465440128,14993363143.2718,78965.3092808592,1.52144443262927e-12,9.88166086794466,17800.0589664057,17800.0589664057,948.58257869492,8191.65157907311,1916.03759413278,69962.6948814393,33540.6266602034,8191.65157907311,1916.03759413278,69962.6948814393,33540.6266602034,4.52691225633592,3.33692870484658,2.66134814761147,6.77093914901705,4.98884231729555,0,1,0,2.04558959518752,5.49840167688229,1,0,1.86520741608861,5.49840167688229
2209,-3.07428921675346e-06,0.00899868476924026,-0.00496498328073358,-0.00526433439943053,0,0.00459050365346996,14993316655.4482,79679.3315706521,1.51389050023038e-12,9.82965008019324,17777.7140788052,17777.7140788052,950.885751279948,8181.39374780575,1896.48390230098,70223.5268502426,33675.7700881297,8181.39374780575,1896.48390230098,70223.5268502426,33675.7700881297,4.54241155062607,3.34550408300601,2.6625115865292,6.80362237538351,5.01223087130119,0,1,0,2.04251448688631,5.48407938489125,1,0,1.86233163949025,5.48407938489125
2210,-3.04839288711722e-06,0.00895517475064511,-0.00496499452691912,-0.00526529391085262,0,0.00453754896282668,14993270561.6565,80396.3407580802,1.50637405920787e-12,9.77790351514171,17754.6140533749,17754.6140533749,953.174570985514,8170.78811887671,1877.12796416694,70482.2227853637,33809.9995732112,8170.78811887671,1877.12796416694,70482.2227853637,33809.9995732112,4.55783191243823,3.35403855998204,2.66362385312116,6.83621279562994,5.03559909795537,0,1,0,2.0394362236871,5.46958007452338,1,0,1.85945531756378,5.46958007452338
2211,-3.02286569187071e-06,0.00891169723928797,-0.00496500794223431,-0.00526624358436101,0,0.00448522281088343,14993224856.2772,81116.3040388812,1.49889492024841e-12,9.72641997930253,17730.762580281,17730.762580281,955.44889092488,8159.83639121629,1857.96781199682,70738.7547971062,33943.3008185307,8159.83639121629,1857.96781199682,70738.7547971062,33943.3008185307,4.5731731796739,3.36253213535876,2.66468548739454,6.86870991618819,5.05894629867869,0,1,0,2.03635524147487,5.45490549353268,1,0,1.8565788014815,5.45490549353268
2212,-2.99770249700959e-06,0.00886825191198848,-0.0049650234955243,-0.00526718353477773,0,0.00443351752333751,14993179533.7722,81839.1879816458,1.49145289506481e-12,9.67519828248773,17706.1634374937,17706.1634374937,957.708567705544,8148.54030417715,1839.0014970878,70993.0951936711,34075.6595968554,8148.54030417715,1839.0014970878,70993.0951936711,34075.6595968554,4.58843519178151,3.37098480124787,2.66569702717289,6.9011132475879,5.08227177273303,0,1,0,2.03327196516103,5.44005740308832,1,0,1.85370243322216,5.44005740308832
2213,-2.97289802830836e-06,0.00882483858437877,-0.00496504116216001,-0.00526811383101211,0,0.00438242552176245,14993134588.6804,82564.9585169396,1.48404779639834e-12,9.6242372373985,17680.8204867991,17680.8204867991,959.953461275713,8136.90163570064,1820.22708952198,71245.216473256,34207.0617487385,8136.90163570064,1820.22708952198,71245.216473256,34207.0617487385,4.60361778992586,3.37939654270125,2.66665900804921,6.93342230463734,5.10557481756476,0,1,0,2.03018680891096,5.42503757651431,1,0,1.85082654576457,5.42503757651431
2214,-2.94844695825081e-06,0.00878145716221113,-0.00496506092179916,-0.00526903451208338,0,0.0043319393225653,14993090015.6202,83293.5809485775,1.47667943800261e-12,9.57353566009522,17654.7376760058,17654.7376760058,962.183434808389,8124.92220333015,1801.64267806776,71495.0913417729,34337.493189424,8124.92220333015,1801.64267806776,71495.0913417729,34337.493189424,4.61872081714399,3.38776733810108,2.66757196333632,6.96563660658743,5.12885472912996,0,1,0,2.02710017636672,5.40984779993847,1,0,1.84795146327702,5.40984779993847
2215,-2.9243440612392e-06,0.00873810753763715,-0.00496508275366903,-0.00526994562121486,0,0.00428205153588809,14993045809.2895,84025.0199615646,1.46934763463096e-12,9.52309237029952,17627.9190400135,17627.9190400135,964.398354609718,8112.60386470179,1783.24637005328,71742.6927261884,34466.939914259,8112.60386470179,1783.24637005328,71742.6927261884,34466.939914259,4.63374411848946,3.39609715953081,2.66843642401636,6.99775567728105,5.15211080220364,0,1,0,2.02401246086512,5.39448987258912,1,0,1.84507750130281,5.39448987258912
2216,-2.900584426202e-06,0.00869478943864066,-0.00496510662992677,-0.00527084725540639,0,0.00423275486439223,14993001964.465,84759.2396218409,1.46205220203111e-12,9.47290619136223,17600.368699517,17600.368699517,966.598090042636,8099.948516948,1765.03629118617,71987.9937781263,34595.3880007629,8099.948516948,1765.03629118617,71987.9937781263,34595.3880007629,4.6486875411665,3.4043859731287,2.66925291869033,7.02977904528927,5.17534233067462,0,1,0,2.02092404565125,5.3789656063678,1,0,1.84220496694185,5.3789656063678
2217,-2.87716296976104e-06,0.00865150276219451,-0.00496513253048536,-0.00527173945590453,0,0.00418404210187901,14992958475.997,85496.2033633321,1.45479295694951e-12,9.42297594976277,17572.0908563122,17572.0908563122,968.782513459433,8086.95809453921,1747.01058529943,72230.967863006,34722.8236057178,8086.95809453921,1747.01058529943,72230.967863006,34722.8236057178,4.66355093465481,3.41263373942557,2.6700219735284,7.06170624403532,5.19854860782686,0,1,0,2.01783530408757,5.36327682438943,1,0,1.83933415902846,5.36327682438943
2218,-2.85407470845822e-06,0.0086082473918081,-0.00496516043485518,-0.00527262226825653,0,0.00413590613233272,14992915338.8121,86235.8740028871,1.44756971711383e-12,9.37330047565636,17543.0897960978,17543.0897960978,970.951500143867,8073.63457057079,1729.16741426936,72471.5885807763,34849.2329731344,8073.63457057079,1729.16741426936,72471.5885807763,34849.2329731344,4.6783341508261,3.42084041366797,2.67074411222134,7.0935368119076,5.22172892660832,0,1,0,2.01474659985865,5.34742536181947,1,0,1.83646536830553,5.34742536181947
2219,-2.83131475742326e-06,0.00856502334138498,-0.00496519031793319,-0.00527349563954616,0,0.00408833992875154,14992872547.9116,86978.2137403527,1.44038230122773e-12,9.32387860284136,17513.3698871387,17513.3698871387,973.104928258858,8059.97995614853,1711.50495783998,72709.8297693757,34974.602436281,8059.97995614853,1711.50495783998,72709.8297693757,34974.602436281,4.69303704405281,3.42900594612765,2.67141985593325,7.12527029236256,5.2448825798882,0,1,0,2.0116582871718,5.33141306544632,1,0,1.83359887759501,5.33141306544632
2220,-2.80887819814613e-06,0.00852183135707429,-0.00496522213818062,-0.00527435894486161,0,0.004041336552429,14992830098.3703,87723.1841712308,1.43323052897155e-12,9.27470916968562,17482.9355832946,17482.9355832946,975.24267880063,8045.99630178194,1694.02141363149,72945.6655260635,35098.9184248437,8045.99630178194,1694.02141363149,72945.6655260635,35098.9184248437,4.70765947130978,3.43713028239837,2.67204972325578,7.15690623401835,5.26800886070321,0,1,0,2.00857071095352,5.31524179458437,1,0,1.83073496196495,5.31524179458437
2221,-2.78676042486659e-06,0.00847866934713148,-0.00496525592808794,-0.00527521375306494,0,0.00399488915417055,14992787985.3367,88470.7463528436,1.42611422101998e-12,9.22579102441549,17451.7914459219,17451.7914459219,977.364635567246,8031.68570746359,1676.71499795783,73179.0703075462,35222.1674936164,8031.68570746359,1676.71499795783,73179.0703075462,35222.1674936164,4.72220129227,3.44521336368099,2.67263423016395,7.18844419074116,5.29110706249407,0,1,0,2.00548420704193,5.29891342770241,1,0,1.82787388889309,5.29891342770241
2222,-2.76495677553612e-06,0.0084355381188983,-0.00496529163762471,-0.00527605936311093,0,0.00394899096402366,14992746204.0285,89220.8605580633,1.41903319892993e-12,9.1771230047206,17419.9420538189,17419.9420538189,979.470685087779,8017.05028122556,1659.5839418193,73410.0185678465,35344.3362233743,8017.05028122556,1659.5839418193,73410.0185678465,35344.3362233743,4.73666236939212,3.45325512705584,2.67317388997333,7.21988372171982,5.31417647933028,0,1,0,2.00239910237542,5.28242983505141,1,0,1.82501591842713,5.28242983505141
2223,-2.74346247219892e-06,0.00839243768291076,-0.00496532925252591,-0.00527689577607904,0,0.00390363529977947,14992704749.7333,89973.4865283018,1.41198728525377e-12,9.12870395896512,17387.3920938075,17387.3920938075,981.560716599269,8002.09218082586,1642.62649476048,73638.485138541,35465.4113269545,8002.09218082586,1642.62649476048,73638.485138541,35465.4113269545,4.75104256800294,3.46125550574474,2.6736692132989,7.25122439153452,5.3372164061263,0,1,0,1.99931571517732,5.26579290621067,1,0,1.82216130334169,5.26579290621067
2224,-2.72227306663542e-06,0.00834936785875651,-0.00496536875038345,-0.00527772305580032,0,0.00385881556285173,14992663617.8105,90728.5834071048,1.40497630348211e-12,9.08053273960298,17354.1463327874,17354.1463327874,983.634622012379,7986.8136008857,1625.8409234365,73864.4451247075,35585.3796228512,7986.8136008857,1625.8409234365,73864.4451247075,35585.3796228512,4.76534175637442,3.46921442936269,2.67412070801548,7.28246577021857,5.36022613884885,0,1,0,1.99623435513702,5.24900454157227,1,0,1.81931028929216,5.24900454157227
2225,-2.70138397917563e-06,0.00830632861751712,-0.00496541011546525,-0.00527854121595328,0,0.00381452523699335,14992622803.6861,91486.1097252746,1.39800007804977e-12,9.03260820260423,17320.2096123654,17320.2096123654,985.692295877228,7971.21677041981,1609.22551136125,74087.8738908467,35704.2280311973,7971.21677041981,1609.22551136125,74087.8738908467,35704.2280311973,4.77955980579542,3.47713182415966,2.67452887921971,7.31360743331339,5.38320497471538,0,1,0,1.99315532358732,5.23206665071148,1,0,1.81646311496537,5.23206665071148
2226,-2.680790856191e-06,0.00826331981539341,-0.00496545332725806,-0.00527935030772508,0,0.00377075788741322,14992582302.8551,92246.0234165909,1.3910584343208e-12,8.98492920791922,17285.5868511045,17285.5868511045,987.733635352936,7955.30395386978,1592.77855882038,74308.7470801149,35821.9435812454,7955.30395386978,1592.77855882038,74308.7470801149,35821.9435812454,4.7936965906385,3.4850076132529,2.67489422919355,7.34464896191735,5.40615221238454,0,1,0,1.99007891367833,5.21498115306917,1,0,1.81362001222727,5.21498115306917
2227,-2.66048942054731e-06,0.00822034129764182,-0.004965498364919,-0.00528015038564467,0,0.00372750715960971,14992542110.8775,93008.2818097805,1.38415119858969e-12,8.93749461914051,17250.2830408362,17250.2830408362,989.758540177788,7939.07744940816,1576.49838266004,74527.0406074906,35938.5134098419,7939.07744940816,1576.49838266004,74527.0406074906,35938.5134098419,4.80775198842197,3.49284171685031,2.67521725736931,7.37558994272872,5.42906715213862,0,1,0,1.98700541054786,5.19774997684125,1,0,1.81078120626763,5.19774997684125
2228,-2.64047534337397e-06,0.00817739300708253,-0.0049655452119276,-0.00528094147183567,0,0.00368476677833622,14992502223.3779,93772.8416297641,1.37727819807629e-12,8.89030330348055,17214.3032452839,17214.3032452839,991.766912641072,7922.5395883048,1560.3833161271,74742.7306629705,36053.9247633653,7922.5395883048,1560.3833161271,74742.7306629705,36053.9247633653,4.82172587986754,3.50063405246508,2.67549846029621,7.4064299680831,5.45194909605853,0,1,0,1.98393509148846,5.18037505857256,1,0,1.80794691574184,5.18037505857256
2229,-2.62074441514937e-06,0.00813447484742325,-0.00496559385021411,-0.00528172360101975,0,0.00364253054669467,14992462636.0454,94539.6590091616,1.37043926091434e-12,8.84335413206801,17177.652601066,17177.652601066,993.758657557558,7905.69273538767,1544.43170875951,74955.7937254652,36168.1650033676,7905.69273538767,1544.43170875951,74955.7937254652,36168.1650033676,4.83561814895383,3.5083845351222,2.67573833160836,7.43716863598581,5.47479734819156,0,1,0,1.98086822611109,5.16285834347017,1,0,1.80511735290987,5.16285834347017
2230,-2.6012924180252e-06,0.00809158677812682,-0.00496564426417989,-0.00528249678926052,0,0.00360079234509326,14992423344.6327,95308.6894874556,1.36363421614826e-12,8.79664597983649,17140.3363156612,17140.3363156612,995.733682243017,7888.53928810666,1528.64192621488,75166.2065632051,36281.2216075501,7888.53928810666,1528.64192621488,75166.2065632051,36281.2216075501,4.84942868296589,3.51609307755714,2.67593736199418,7.46780555013958,5.4976112147123,0,1,0,1.97780507650562,5.14520178480288,1,0,1.80229272377248,5.14520178480288
2231,-2.58211533132879e-06,0.00804872866134132,-0.00496569643424993,-0.00528326108442057,0,0.0035595461303175,14992384344.9555,96079.8880191529,1.3568628937244e-12,8.75017772569174,17102.3596674537,17102.3596674537,997.691896491683,7871.08167655374,1513.01235014322,75373.9462434928,36393.0821739753,7871.08167655374,1513.01235014322,75373.9462434928,36393.0821739753,4.86315737254112,3.52375959040701,2.67609603916733,7.49834031996772,5.52039000407702,0,1,0,1.97474589739816,5.12740734392971,1,0,1.7994732282047,5.12740734392971
2232,-2.56320900593465e-06,0.00800590064779549,-0.00496575035659674,-0.0052840164326482,0,0.00351878593445436,14992345632.89,96853.2089676311,1.35012512449127e-12,8.70394825223183,17063.728002402,17063.728002402,999.633212553933,7853.322361931,1497.54137799286,75578.9901271659,36503.7344199807,7853.322361931,1497.54137799286,75578.9901271659,36503.7344199807,4.87680411171156,3.53138398239454,2.67621484783894,7.52877256063327,5.5431330271717,0,1,0,1.97169093630527,5.10947698931795,1,0,1.79665906008668,5.10947698931795
2233,-2.54456951709336e-06,0.00796310255035082,-0.00496580600780683,-0.00528476290093871,0,0.00347850586423395,14992307204.3747,97628.6061360461,1.34342074017287e-12,8.65795644663812,17024.4467391979,17024.4467391979,1001.55754511817,7835.26383892324,1482.22742299046,75781.3159020478,36613.1661943107,7835.26383892324,1482.22742299046,75781.3159020478,36613.1661943107,4.89036879794312,3.53896616050536,2.67629426969129,7.55910189305438,5.56583959745418,0,1,0,1.96864043368517,5.09141269810809,1,0,1.79385040743195,5.09141269810809
2234,-2.52619312013369e-06,0.00792033391159053,-0.00496586334911431,-0.00528550065281408,0,0.0034387000997156,14992269055.4068,98406.0327385553,1.33674957339031e-12,8.61220119961098,16984.5213605684,16984.5213605684,1003.46481129011,7816.90863169627,1467.06891383772,75980.9015525626,36721.3654678748,7816.90863169627,1467.06891383772,75980.9015525626,36721.3654678748,4.90385133217152,3.54650603015855,2.67633478335276,7.58932794391608,5.58850903109048,0,1,0,1.96559462308597,5.07321645352912,1,0,1.79104745251313,5.07321645352912
2235,-2.50807599844194e-06,0.0078775948166796,-0.00496592237543669,-0.00528622965336856,0,0.00339936289307948,14992231182.0398,99185.4413767596,1.33011145767687e-12,8.56668140454827,16943.9574061511,16943.9574061511,1005.35493057036,7798.2592906185,1452.06429444827,76177.7253357058,36828.3203265886,7798.2592906185,1452.06429444827,76177.7253357058,36828.3203265886,4.91725161883504,3.55400349537085,2.6763368643742,7.61945034567804,5.61114064708523,0,1,0,1.96255373129104,5.05489024280266,1,0,1.78825037198517,5.05489024280266
2236,-2.49021438980535e-06,0.00783488516738817,-0.00496598306947471,-0.00528694993615708,0,0.0033604885682801,14992193580.3846,99966.7840956392,1.32350622742737e-12,8.52139595927659,16902.760483262,16902.760483262,1007.22782483886,7779.31839721585,1437.21202404864,76371.7658407874,36934.0189920076,7779.31839721585,1437.21202404864,76371.7658407874,36934.0189920076,4.93056956590464,3.56145845891487,2.67630098520644,7.64946873657953,5.63373376740691,0,1,0,1.95951797846155,5.03643606039472,1,0,1.78545933700616,5.03643606039472
2237,-2.47260454200315e-06,0.00779220491538202,-0.00496604541609236,-0.00528766151805549,0,0.00332207151993469,14992156246.6085,100750.012369582,1.31693371790962e-12,8.47634376545372,16860.9362615919,16860.9362615919,1009.08341833794,7760.08856173059,1422.51057694958,76563.0019742874,37038.4498172882,7760.08856173059,1422.51057694958,76563.0019742874,37038.4498172882,4.94380508491136,3.5688708224715,2.67622761517924,7.67938276064136,5.65628771710802,0,1,0,1.95648757827615,5.01785590646105,1,0,1.7826745133558,5.01785590646105
2238,-2.45524274999909e-06,0.007749554022211,-0.00496610940063835,-0.00528836441241787,0,0.00328410621247046,14992119176.9348,101535.077111193,1.31039376525649e-12,8.43152372871132,16818.4904730431,16818.4904730431,1010.92163765685,7740.57242304578,1407.95844242391,76751.4129686901,37141.6012910785,7740.57242304578,1407.95844242391,76751.4129686901,37141.6012910785,4.95695809097129,3.5762404867769,2.67611722048136,7.70919206766513,5.67880182444028,0,1,0,1.95346273806808,4.99915178683243,1,0,1.77989606155147,4.99915178683243
2239,-2.43812558009537e-06,0.0077069322641643,-0.00496617500100383,-0.00528905869345742,0,0.00324658717924266,14992082367.6429,102321.928676415,1.30388620646032e-12,8.38693475868195,16775.4289106815,16775.4289106815,1012.74241171687,7720.77264820291,1393.55412456821,76936.9783872537,37243.4620399955,7720.77264820291,1393.55412456821,76936.9783872537,37243.4620399955,4.97002850280823,3.58356735176405,2.6759702641419,7.73889631322997,5.70127542096523,0,1,0,1.95044365895951,4.98032571273807,1,0,1.77712413696211,4.98032571273807
2240,-2.42124944060951e-06,0.0076643396061975,-0.00496624220289255,-0.00528974437297502,0,0.00320950902148157,14992045815.0634,103110.516849863,1.29741087937764e-12,8.34257576848508,16731.7574234848,16731.7574234848,1014.54567175529,7700.69192998642,1379.29614208708,77119.6781087852,37344.0208241418,7700.69192998642,1379.29614208708,77119.6781087852,37344.0208241418,4.9830162427739,3.59085131669933,2.6757872060128,7.76849515868671,5.72370784166008,0,1,0,1.94743053599332,4.96137969928496,1,0,1.7743588899198,4.96137969928496
2241,-2.40461085121435e-06,0.00762177596926805,-0.00496631099032174,-0.00529042147705372,0,0.00317286640760723,14992009515.5809,103900.790867971,1.29096762271398e-12,8.29844567525762,16687.4819191572,16687.4819191572,1016.33135131191,7680.33298821741,1365.183028232,77299.4923503743,37443.2665458236,7680.33298821741,1365.183028232,77299.4923503743,37443.2665458236,4.99592123686622,3.59809228031401,2.67556850275254,7.7979882711499,5.74609842501931,0,1,0,1.94442355826234,4.94231576633765,1,0,1.7716004658292,4.94231576633765
2242,-2.38820640363624e-06,0.00757924125225151,-0.0049663813465044,-0.00529109003882033,0,0.00313665407233142,14991973465.6321,104692.699418996,1.28455627602115e-12,8.25454340003107,16642.6083619028,16642.6083619028,1018.09938621565,7659.69856872926,1351.21333064515,77476.4016664539,37541.1882500325,7659.69856872926,1351.21333064515,77476.4016664539,37541.1882500325,5.00874341474548,3.60529014093126,2.67531460781093,7.8273753234877,5.76844651315201,0,1,0,1.94142290903608,4.92313593790103,1,0,1.76884900527485,4.92313593790103
2243,-2.37203276265419e-06,0.00753673535034349,-0.00496645325460965,-0.00529175009243876,0,0.00310086681579329,14991937661.7051,105486.190645242,1.27817667969338e-12,8.21086786767215,16597.1427706751,16597.1427706751,1019.84971457132,7638.79144256219,1337.38561121414,77650.3869499844,37637.7751256623,7638.79144256219,1337.38561121414,77650.3869499844,37637.7751256623,5.02148270974859,3.61244479658846,2.67502597141506,7.85665599430986,5.79075145187522,0,1,0,1.938428765885,4.90384224164863,1,0,1.76610464412637,4.90384224164863
2244,-2.3560867373762e-06,0.00749425806771598,-0.00496652669427333,-0.00529240170187817,0,0.00306549950272355,14991902100.3377,106281.212147251,1.27182867496255e-12,8.1674180068744,16551.0912178185,16551.0912178185,1021.58227674684,7617.61440533786,1323.69844593549,77821.42943543,37733.0165073453,7617.61440533786,1323.69844593549,77821.42943543,37733.0165073453,5.03413905890165,3.61955614515526,2.67470304055632,7.8858299679539,5.81301259080331,0,1,0,1.93544130080243,4.88443670857019,1,0,1.76336751364157,4.88443670857019
2245,-2.34036506818747e-06,0.00745180932077982,-0.00496660164976903,-0.00529304489393012,0,0.00303054706154257,14991866778.116,107077.710978833,1.26551210389781e-12,8.12419274991487,16504.4598258533,16504.4598258533,1023.29701535998,7596.17027578062,1310.15042474606,77989.5106926396,37826.9018741105,7596.17027578062,1310.15042474606,77989.5106926396,37826.9018741105,5.04671240293056,3.62662408444738,2.67434625897842,7.91489693446937,5.83522928343349,0,1,0,1.93246068032411,4.8649213720753,1,0,1.76063774056763,4.8649213720753
2246,-2.32486455797876e-06,0.0074093890210829,-0.00496667810525253,-0.00529367969676542,0,0.00299600448365181,14991831691.6747,107875.633663552,1.25922680939479e-12,8.08119103296262,16457.2547685866,16457.2547685866,1024.99387526657,7574.46189622761,1296.74015143467,78154.6126415846,37919.420855312,7574.46189622761,1296.74015143467,78154.6126415846,37919.420855312,5.05920268627016,3.6336485123364,2.67395606716659,7.94385658960067,5.85740088722778,0,1,0,1.92948706564543,4.84529826837703,1,0,1.75791544724022,4.84529826837703
2247,-2.30958213853771e-06,0.007366997005674,-0.004966756042041,-0.00529430616296034,0,0.00296186682262821,14991796837.6966,108674.926199262,1.25297263517102e-12,8.03841179606575,16409.4822697107,16409.4822697107,1026.67280354899,7552.49213198386,1283.4662435086,78316.7175550298,38010.5632323485,7552.49213198386,1283.4662435086,78316.7175550298,38010.5632323485,5.07160985707181,3.64062932685564,2.67353290233762,7.97270863476836,5.87952676369146,0,1,0,1.92652061273642,4.82556943613455,1,0,1.75520075168079,4.82556943613455
2248,-2.29451477229414e-06,0.00732463312870979,-0.00496683544225029,-0.00529492433929046,0,0.00292812919336945,14991762212.9104,109475.534055163,1.24674942576477e-12,7.99585398295342,16361.1485999332,16361.1485999332,1028.33374950415,7530.26387000191,1270.32733203527,78475.8080538792,38100.3189378189,7530.26387000191,1270.32733203527,78475.8080538792,38100.3189378189,5.08393386720942,3.64756642630236,2.67307719843101,8.00145277704907,5.90160627844808,0,1,0,1.92356147245455,4.80573691566723,1,0,1.75249376769186,4.80573691566723
2249,-2.27965962673604e-06,0.00728229710129003,-0.00496691628252532,-0.00529553431959218,0,0.00289478677133123,14991727814.0905,110277.402178687,1.24055702652928e-12,7.95351654108567,16312.2600760514,16312.2600760514,1029.97666463194,7507.78001845565,1257.32206152054,78631.8671119027,38188.678057947,7507.78001845565,1257.32206152054,78631.8671119027,38188.678057947,5.09617467228416,3.65445970933627,2.67258938610107,8.03008872915403,5.92363880131118,0,1,0,1.92060979065531,4.78580274874503,1,0,1.74979460495052,4.78580274874503
