year,total.factor.productivity,base.case.control.rate,mitigation.policy.control.rate,abatement.cost.bau,capital.stock.bau,gross.output.bau,net.output.bau,abatement.cost.mitigation.policy,capital.stock.mitigation.policy,gross.output.mitigation.policy,net.output.mitigation.policy,damages_bau,net.output_bau,consumption.per.capita_bau,damages_0.1reduction,abatement.cost_0.1reduction,net.output_0.1reduction,consumption.per.capita_0.1reduction,percent.change.consumption.per.capita_0.1reduction,damages_0.2reduction,abatement.cost_0.2reduction,net.output_0.2reduction,consumption.per.capita_0.2reduction,percent.change.consumption.per.capita_0.2reduction,damages_0.3reduction,abatement.cost_0.3reduction,net.output_0.3reduction,consumption.per.capita_0.3reduction,percent.change.consumption.per.capita_0.3reduction,damages_0.4reduction,abatement.cost_0.4reduction,net.output_0.4reduction,consumption.per.capita_0.4reduction,percent.change.consumption.per.capita_0.4reduction,temp.increase_0.1reduction,temp.increase_0.2reduction,temp.increase_0.3reduction,temp.increase_0.4reduction,gross.output_0elasticity,temp.increase_0elasticity
2047,0.0389790740898202,0,0,0,243.027193927688,129.43594211776,129.43594211776,0,243.025187403458,129.435621515238,129.435621515238,0.00640481348709587,128.606929049969,9850.61593648737,0.00499061254614228,5.02109744006564e-05,128.783478376329,9864.13868849354,0.00137278238166589,0.0046495458987676,0.000349689536385109,128.788861369342,9864.55099751262,0.00141463854799469,0.0045157711056884,0.00108827377221292,128.710577289319,9858.55484775652,0.000805930443368127,0.00444596130688624,0.00243537938303054,128.545249302527,9845.89159148048,-0.000479598944609667,1.28978196427953,1.24492916783347,1.22688916990471,1.21736892612528,0,0
2048,0.039297844403702,0,0,0,247.200381800827,131.752370442346,131.752370442346,0,247.198505396464,131.752070416863,131.752070416863,0.00654730613388922,130.889747339194,9961.43044259009,0.00504390802978656,4.9681488288204e-05,131.081277949279,9976.00697657211,0.00146329727101248,0.00469188034915526,0.000346001980917486,131.088617503349,9976.56555704793,0.00151937159477866,0.00455494519086553,0.00107679767847423,131.010374969589,9970.61086943066,0.000921597243837172,0.00448366942430684,0.00240969775511434,130.844152976128,9957.96046052125,-0.000348341745579458,1.2966505607123,1.2505839101736,1.23219927918411,1.22252054165521,0,0
2049,0.0396520178274084,0,0,0,251.46586511806,134.242520674127,134.242520674127,0,251.464110348528,134.242239643625,134.242239643625,0.00669044777410596,133.344378100492,10081.4939505764,0.00509531186477531,4.91159064766977e-05,133.551919722688,10097.1851228512,0.00155643323814795,0.00473253096242452,0.000342063040400712,133.56129438379,10097.8938935586,0.00162673737271524,0.00459251961582118,0.00106453924575409,133.483102832947,10091.982225905,0.00104034931529158,0.00451981822329827,0.00238226538002899,133.315967573313,10079.3459743214,-0.000213061304753228,1.30324107066131,1.25598977735019,1.23727113921743,1.22743882716523,0,0
2050,0.0400413758902825,0,0,0,255.852633154562,136.915061188141,136.915061188141,0,255.850992035273,136.914797722666,136.914797722666,0.00683420570057637,135.979355496474,10211.1426850074,0.005144835069427,4.85154117902308e-05,136.204013289234,10228.0129868911,0.0016521463272067,0.00477151544754341,0.000337880952500231,136.215507867395,10228.876153048,0.00173667811601315,0.00462851163314827,0.00105152411060813,136.137378746734,10223.0091771676,0.00116211206975161,0.00455442465794113,0.00235313962820886,135.969311601242,10210.3884554631,-7.38633831277192e-05,1.30955909494086,1.26115231006454,1.24210998347547,1.23212887014591,0,0
2051,0.0404658931303188,0,0,0,260.388683300497,139.779417882024,139.779417882024,0,260.387148330732,139.779170685079,139.779170685079,0.0069785476524718,138.8039605535,10350.7426295373,0.00519249031730595,4.79813110317502e-05,139.046907808388,10368.8594361318,0.0017502905098626,0.00480885217360016,0.000334161258771013,139.060530458288,10369.8752900202,0.00184843360207495,0.0046629390669279,0.00103994799892912,138.982271647712,10364.0394564925,0.0012846254062275,0.00458750622685807,0.00232723417643878,138.812879493646,10351.4077233402,6.42556603625151e-05,1.31561016481656,1.26607690308819,1.24672090794584,1.23659562601767,0,0
2052,0.0408600846474526,0,0,0,265.101286904492,142.563493577301,142.563493577301,0,265.099851048376,142.5632619288,142.5632619288,0.00712344182015546,141.547950825125,10485.5280976879,0.00523829179027165,4.74959469663407e-05,141.809933211172,10504.9351159739,0.00185083842274024,0.00484456010479381,0.000330780987086646,141.825678870788,10506.1015161609,0.00196207747300058,0.00469582025906927,0.00102942820741612,141.747282154321,10500.2940779854,0.00140822476082344,0.00461908092220477,0.00230369259708742,141.576558799146,10487.6473068582,0.000202108005481783,1.32139973642493,1.27076880991965,1.25110887603348,1.24084392279405,0,0
2053,0.0412246175997652,0,0,0,269.955126801049,145.259100295514,145.259100295514,0,269.953783567875,145.258883462608,145.258883462608,0.007268856849396,144.203232689394,10615.1913535695,0.00528225504168875,4.70580958800436e-05,144.484969063958,10635.9307327878,0.00195374520605012,0.00487865874035519,0.00032773161500812,144.502824716707,10637.2451358504,0.00207756803870098,0.00472717401907588,0.00101993821326564,144.424279943347,10631.4632418977,0.0015328869528813,0.00464916718186027,0.00228245553644214,144.252219015865,10618.7973700194,0.000339703386380362,1.32693318617137,1.27523314735714,1.25527872324249,1.24487846553526,0,0
2054,0.0415600916711358,0,0,0,274.916616185958,147.858146980379,147.858146980379,0,274.915359572861,147.857944227141,147.857944227141,0.00741476184497861,146.76181403368,10739.4315613393,0.00532439686919296,4.66666575143625e-05,147.063991480006,10761.5436756217,0.00205896505379234,0.00491116805893234,0.000325005479890205,147.083936063661,10763.0031389882,0.00219486269028698,0.00475701957700161,0.00101145416945065,147.005231141324,10757.2438334594,0.00165858611960262,0.00467778384460372,0.00226346962874196,146.831826104089,10744.5547593836,0.000477045550781295,1.33221580699136,1.27947489996643,1.25923516164927,1.24870384060216,0,0
2055,0.0418670385837643,0,0,0,279.953746903045,150.352674000014,150.352674000014,0,279.952571345546,150.352484595362,150.352484595362,0.00756112637374731,149.215838431269,10857.9554926337,0.00536473519642907,4.63206501725843e-05,149.539107284314,10881.478724855,0.00216645133950612,0.0049421084670316,0.000322595744799888,149.561111643946,10883.0799111637,0.00231391798824337,0.00478537653937974,0.00100395479865482,149.482232552668,10877.3401339966,0.00178529386826494,0.00470495010808072,0.0022466872588198,149.307476733222,10864.6237164261,0.000614132540596437,1.3372528053724,1.28349892442905,1.26298278417664,1.25232451972066,0,0
2056,0.0421459263420208,0,0,0,285.035960492744,152.734895683082,152.734895683082,0,285.034860821971,152.734718907147,152.734718907147,0.00770792046710973,151.557627254604,10970.4787967458,0.00540328896320008,4.60192070981635e-05,151.902596168147,10995.4493259109,0.00227615673187146,0.00497150075115429,0.000320496373293978,151.926623054324,10997.188508888,0.00243468973752046,0.00481226484792502,0.000997421314777576,151.84755387307,10991.4650966643,0.00191297939745797,0.00473068548937666,0.0022320663864435,151.671440501661,10978.7171535758,0.00075095690740642,1.34204929904482,1.28730995376072,1.26652606867829,1.25574486386589,0,0
2057,0.0423971651529757,0,0,0,290.134041493747,154.997242980069,154.997242980069,0,290.133012899346,154.997078129202,154.997078129202,0.00785511462303443,153.779721870206,11076.7272599002,0.00544007802349069,4.57615732803533e-05,154.146952967139,11103.1788534693,0.00238803330157088,0.00499936603331065,0.000318702107172228,154.172957080314,11105.0519253267,0.00255713305581127,0.00483770474082481,0.000991837353699254,154.093680027582,11099.3416126769,0.00204160960598096,0.00475500978802838,0.00221957039137956,153.916202281317,11086.557920743,0.000887505904233088,1.3466103152596,1.29091260139364,1.26986938184272,1.25896912697497,0,0
2058,0.0426211143979155,0,0,0,295.220030799988,157.132405833528,157.132405833528,0,295.219068797836,157.132252224149,157.132252224149,0.00800267980756915,155.874925502249,11176.4380398948,0.00547512305085351,4.55471026587217e-05,156.264929650493,11204.4018524459,0.00250203261998266,0.0050257257296287,0.000317208447008453,156.292857732143,11206.4043327879,0.0026812024355228,0.00486171671644899,0.000987188912691727,156.213353220528,11200.7037542946,0.00217114919021223,0.00477794305131738,0.00220916793780398,156.034504273981,11187.8800486015,0.00102376165517347,1.35094078958005,1.29431136511901,1.27301698292534,1.26200145949696,0,0
2059,0.042818090166559,0,0,0,300.267157003365,159.133374856826,159.133374856826,0,300.266257407365,159.133231828299,159.133231828299,0.00815058745590689,157.836344367902,11269.3608641088,0.00550844545067152,4.53752557055732e-05,158.249576624471,11298.8652437155,0.002618105850231,0.00505060151180639,0.000316011635313539,158.279367595174,11300.9922899335,0.00280685179985751,0.00488432149932194,0.000983464298019765,158.199614299958,11295.2979825324,0.00230156073058516,0.00479950554169958,0.00220083285704265,158.019387382294,11282.4299565989,0.00115970130406632,1.35504556512214,1.29751063088855,1.27597302731705,1.26484591178788,0,0
2060,0.0429883730034784,0,0,0,305.24978377153,160.993482016787,160.993482016787,0,305.248942668854,160.99334893347,160.99334893347,0.00829880947302549,159.657427783131,11355.2591858134,0.00554006727883622,4.52455973792098e-05,160.094283048692,11386.3294895006,0.00273620383108386,0.00507401527118233,0.000315108642281126,160.125868192939,11388.5759086263,0.00293403455330732,0.00490554000821087,0.00098065408057996,160.045843134606,11382.8843144967,0.0024328047674851,0.00481971770623691,0.00219454404829849,159.864231593147,11369.9676205913,0.00129529714268846,1.35892939218541,1.30051467647522,1.27874156995734,1.26750643735866,0,0
2061,0.0431322156291821,0,0,0,310.14337143807,162.706440102487,162.706440102487,0,310.142585167332,162.706316355113,162.706316355113,0.00844731823392492,161.332007024232,11433.9112996395,0.005570011166406,4.50082502660059e-05,161.792840282094,11466.5714437207,0.00285642797335611,0.00509598908522349,0.000313455660976355,161.826288604902,11468.9419910359,0.00306375399269193,0.00492539332619613,0.000975509813986979,161.746325159158,11463.2748270136,0.00256810872540468,0.00483860014790588,0.0021830320178506,161.563975329088,11450.3513419533,0.00143783189172478,1.36259692822272,1.30332767499498,1.2813265685994,1.26998689598304,0,0
2062,0.0433566921167568,0,0,0,314.924451116811,164.776892682353,164.776892682353,0,314.923716248724,164.776777331469,164.776777331469,0.00859608658348535,163.360456245898,11530.3910000024,0.00559830024983427,4.46877544597149e-05,163.847058653562,11564.7366191984,0.00297870377474558,0.00511654518624852,0.000311223598538749,163.882521807798,11567.2396976289,0.00319578907831779,0.00494390267259875,0.000968563380776829,163.802654897988,11561.6024906865,0.00270688918390655,0.004856173598667,0.00216748703215164,163.619555708351,11548.678890344,0.00158605986055478,1.36605273810278,1.30595369829211,1.2837318869347,1.27229105667257,0,0
2063,0.043659225704251,0,0,0,319.682922395247,167.218614028736,167.218614028736,0,319.682235636775,167.218506260496,167.218506260496,0.0087450878359679,165.756272561246,11645.1837893332,0.00562495810638128,4.42852540687478e-05,166.27061101141,11681.3185653482,0.00310298031089002,0.0051357059322229,0.000308420423002083,166.308254765018,11683.9632220029,0.00333008335215876,0.00496108937664944,0.000959839578380572,166.228524495113,11678.361783021,0.00284907428581878,0.00487245889418729,0.00214796458381194,166.04466854485,11665.4450089014,0.00173987975928776,1.36930129462453,1.30839672019141,1.2859612975837,1.27442260052508,0,0
2064,0.0440380801025297,0,0,0,324.502725242044,170.048038397799,170.048038397799,0,324.502083450406,170.047937502975,170.047937502975,0.00889429577417893,168.53558084847,11778.8722667442,0.00565000869434714,4.38023305566884e-05,169.079817002006,11816.9086748616,0.00322920626491106,0.00515349377947778,0.000305057148318465,169.119822520033,11819.7046416504,0.00346657761299676,0.00497697485279164,0.000949372683474975,169.040274624393,11814.1450767377,0.00299458294433958,0.00488747695011561,0.00212454137844919,168.855658435817,11801.2423383803,0.00189916921836753,1.37234697924725,1.31066061962124,1.28801848495944,1.2763851234529,0,0
2065,0.0444922561694057,0,0,0,329.463021165356,173.284475925827,173.284475925827,0,329.46242135602,173.284381282994,173.284381282994,0.00904368464831746,171.717345771105,11932.1429582255,0.00567347629778619,4.32409978204366e-05,172.293857565242,11972.2030995808,0.00335732998636825,0.00516993125721785,0.000301147800080541,172.336422858634,11975.160839019,0.0036052099731069,0.00499158057751903,0.000937206345306096,172.257109191029,11969.6495610747,0.00314332496522515,0.00490124873981763,0.00209731509596403,172.07173345931,11956.768336281,0.00206378503356132,1.37519408300382,1.31274918361148,1.28990704801018,1.27818213879682,0,0
2066,0.0450214112564081,0,0,0,334.639303752502,176.950344795063,176.950344795063,0,334.638743102677,176.950255857001,176.950255857001,0.00919322917452472,175.323599722851,12105.7926926329,0.00569538547538491,4.26036915662682e-05,175.935005633541,12148.0092180611,0.00348729955155115,0.00518504094369553,0.000296709341532073,175.980347192012,12151.1399746054,0.00374591595312258,0.00500492806765444,0.000923393355425748,175.901326275193,12145.6837163556,0.00329520129209898,0.00491379527348354,0.00206640387524775,175.715196148957,12132.8317516136,0.00223356368865908,1.37784680756908,1.31466611017088,1.29163050284701,1.27981707983127,0,0
2067,0.0456258004125076,0,0,0,340.104449232166,181.071444609335,181.071444609335,0,340.103925080949,181.071360891934,181.071360891934,0.00934290453315354,179.37971138867,12300.736082634,0.00571576101320636,4.18932549251359e-05,180.028897833443,12345.2532192921,0.00361906282348134,0.00519884544393988,0.000291761573387081,180.077252464925,12348.5690767859,0.00388862860161629,0.0050170388599842,0.000907995335917222,179.998590108123,12343.1749054876,0.00345010433266162,0.00492513757852768,0.0020319456164823,179.811715504947,12330.3602167114,0.00240832206124689,1.38030926645762,1.3164150110483,1.2931922852621,1.28129330216617,0,0
2068,0.0463062348314914,0,0,0,345.929722123003,185.677276183094,185.677276183094,0,345.92923196908,185.677197256233,185.677197256233,0.00949268636677459,183.914700034851,12518.0142367901,0.00573462788102383,4.11129204173047e-05,184.604852363143,12564.9889303273,0.00375256751179282,0.00521136736893749,0.000286327008224267,184.656479265855,12568.5028762111,0.00403327863876026,0.00502793449216732,0.000891082348496404,184.578249258438,12563.1782102305,0.00360791836357301,0.00493529668120469,0.00199409710637224,184.390645219017,12550.4090839132,0.00258785830646244,1.38258548632912,1.31799941438246,1.29459575314295,1.2826140860504,0,0
2069,0.0470640541303052,0,0,0,352.185750670983,190.801413366351,190.801413366351,0,352.185292168543,190.80133884634,190.80133884634,0.00964255077793555,188.961601049464,12758.8048140848,0.00575201119198557,4.02662883689383e-05,189.696238636489,12808.4080008163,0.00388776123267978,0.0052226293161716,0.000280430720171387,189.751421733577,12812.1339978488,0.00417979462349087,0.00503763648484482,0.000872732426712372,189.673706624509,12806.8866253552,0.0037685200119511,0.00494429358937189,0.00195303297128591,189.485393710128,12794.1716202684,0.00277195291400486,1.3846794083813,1.31942276724478,1.29584418878773,1.28378263858177,0,0
2070,0.0479011100311045,0,0,0,358.943486544482,196.481933729173,196.481933729173,0,358.943057497884,196.481863272449,196.481863272449,0.0097924743266887,194.557889437472,13024.4335632955,0.00576793616537001,3.9357301943565e-05,195.340905478982,13076.8515888052,0.00402459156898981,0.00523265385143295,0.000274100171014289,195.399956050272,13080.8046551386,0.0043281031431542,0.00504616632487934,0.00085303103477885,195.322848024497,13075.6427551931,0.00393177881008643,0.00495214927633221,0.00190894446620843,195.133852763141,13062.9907047806,0.00296036993069178,1.38659488981341,1.3206884380798,1.29694080112642,1.28480209582802,0,0
2071,0.0488197597017632,0,0,0,366.275163310452,202.761916134574,202.761916134574,0,366.274761668034,202.761849432412,202.761849432412,0.00994243402790137,200.745969160035,13316.3875123877,0.00578242809220773,3.84918266464558e-05,201.581655258161,13371.8223486035,0.00416290350248493,0.00524146349182291,0.000268072650954951,201.644792029252,13376.0104960101,0.00447741428123013,0.00505354544965991,0.00083427270400386,201.568090843885,13370.922559693,0.00409533345695564,0.00495888466569631,0.00186696637834494,201.377893497635,13358.3059100183,0.00314788057884296,1.38833570534504,1.3217997190476,1.29788872785252,1.28567552486314,0,0
2072,0.0497438120681369,0,0,0,374.255268529013,209.233964182277,209.233964182277,0,374.254892376361,209.233901093836,209.233901093836,0.0100924073483632,207.122289784637,13618.1314965519,0.00579551230356256,3.76516706055792e-05,208.013468160237,13676.7257903791,0.00430266764879133,0.00524908068987533,0.000262221464437817,208.080812584724,13681.1536345729,0.00462781094726124,0.00505979523241111,0.000816063143349719,208.004535041343,13676.1384446719,0.00425953796485976,0.00496452061720675,0.00182621634859741,207.813111367203,13663.5524850984,0.00333533191084543,1.38990554877691,1.32275982827261,1.29869103746954,1.28640592572313,0,0
2073,0.050674908207865,0,0,0,382.861213796213,215.90220841765,215.90220841765,0,382.860861379369,215.902148797404,215.902148797404,0.0102423722037034,213.690857639435,13929.9494789728,0.00580721414127851,3.68362192367041e-05,214.640465038711,13991.8519077566,0.0044438372786084,0.00525552781872919,0.000256542331249698,214.712140299317,13996.524230991,0.00477925294120394,0.0050649369684497,0.00079838903230418,214.636303385415,13991.5806204362,0.00442436216702823,0.0049690779134702,0.0017866645678298,214.443628696436,13979.02066016,0.00352271063590214,1.39130803458215,1.32357191200292,1.29935073125641,1.28699623328511,0,0
2074,0.0516146263507084,0,0,0,392.073578268474,222.770797143725,222.770797143725,0,392.073247976861,222.770740843567,222.770740843567,0.0103923069551309,220.455694639168,14252.1349795254,0.00581755893101374,3.60448659941703e-05,221.466785159702,14317.5004879953,0.00458636608225828,0.00526082715828927,0.000251031027161266,221.542916102009,14322.4222409473,0.00493170051524551,0.00506899186233572,0.000781237224583159,221.467536946559,14317.5490899049,0.00458977623166687,0.00497257724754794,0.00174828161680036,221.273586057024,14305.0104514199,0.00371000358686171,1.3925466995178,1.3242390466842,1.29987074515581,1.28744931907343,0,0
2075,0.0525644740998743,0,0,0,401.875795813247,229.843885231716,229.843885231716,0,401.87548616476,229.843832102741,229.843832102741,0.0105421904060083,227.420827229947,14584.9907617824,0.00582657195739529,3.52770123598716e-05,228.496575089866,14653.9808045592,0.00473020819166994,0.00526500088231621,0.000245683383850324,228.577288149695,14659.1571080944,0.00508511438391342,0.00507198101586813,0.000764594747891953,228.502383981724,14654.3533413893,0.00475575067134919,0.00497503921135714,0.00171103846562718,228.307131161477,14641.8313546645,0.00389719772953883,1.39362500424795,1.3247642409521,1.30025395158896,1.2877679929963,0,0
2076,0.0535258858950611,0,0,0,412.253870982899,237.12563165784,237.12563165784,0,412.253580610887,237.125581551824,237.125581551824,0.0106920017982731,234.590283977738,14928.8290963091,0.00583427844114085,3.45320682650025e-05,235.733986258717,15001.6118885044,0.00487531819982691,0.00526807104639202,0.000240495291839025,235.819409385358,15007.0480354619,0.00523945573013036,0.00507392541687854,0.000748448813066192,235.744997490816,15002.3126200069,0.00492225634198818,0.00497648428483912,0.00167490649424423,235.548416417947,14989.8026166484,0.00408428014989695,1.39454633497073,1.32515043754687,1.30050316120064,1.28795500501624,0,0
2077,0.0545002228269678,0,0,0,423.196122849334,244.620196947853,244.620196947853,0,423.195850491199,244.620149718463,244.620149718463,0.010841720808714,241.968093068372,15283.9720146968,0.0058407035180049,3.38094524704656e-05,243.183172428043,15360.7227907737,0.0050216511783127,0.00527005957671024,0.000235462703143179,243.273435003454,15366.4242477678,0.00539468621060651,0.00507484592877927,0.000732786822316796,243.199532680479,15361.7561900009,0.00508926444181787,0.004976932825853,0.00163985751085218,243.001596392526,15349.2534974045,0.00427123804237175,1.3953140050427,1.32540051515385,1.30062112453746,1.28801304675755,0,0
