Year,Capital...trill.,Gross.Output...trill.,Output.per.capita...thous.cap.,Investment...trill.,Net.Output...trill.,Population..million.,Consumption,Per.capita.consumption...thousand.,per.capita.consumption.growth,ramsey.discount.rate_0.01prtp,ramsey.discount.factor_0.01prtp,marginal_damages,net.present.value_marginal.damages_0.01prtp,ramsey.discount.rate_0prtp,ramsey.discount.factor_0prtp,net.present.value_marginal.damages_0prtp,ramsey.discount.rate_0.03prtp,ramsey.discount.factor_0.03prtp,net.present.value_marginal.damages_0.03prtp,npv_marginal.damages_0.03constant.discount.rate,npv_marginal.damages_0.025constant.discount.rate,npv_marginal.damages_0.05constant.discount.rate,base.emissions,emissions_additional.ton.carbon,temp.increase_0.5climate.sensitivity,damages_0.5climate.sensitivity,damages_0.5climate.sensitivity_dollars,temp.increase_additional.ton.carbon_0.5climate.sensitivity,damages_additional.ton.carbon_0.5climate.sensitivity,damages_additional.ton.carbon_0.5climate.sensitivity_dollars,marginal.damages_additional.ton.carbon_0.5climate.sensitivity_dollars,discount.factor_0.03discount.rate,discount.factor_0.025discount.rate,discount.factor_0.05discount.rate,net.present.value_marginal.damages_additional.ton.carbon_0.5climate.sensitivity_0.03discount.rate_dollars,net.present.value_marginal.damages_additional.ton.CO2_0.5climate.sensitivity_0.03discount.rate_dollars,net.present.value_marginal.damages_additional.ton.carbon_0.5climate.sensitivity_0.025discount.rate_dollars,net.present.value_marginal.damages_additional.ton.CO2_0.5climate.sensitivity_0.025discount.rate_dollars,net.present.value_marginal.damages_additional.ton.carbon_0.5climate.sensitivity_0.05discount.rate_dollars,net.present.value_marginal.damages_additional.ton.CO2_0.5climate.sensitivity_0.05discount.rate_dollars,net.present.value_marginal.damages_additional.ton.carbon_0.5climate.sensitivity_0.01prtp_dollars,net.present.value_marginal.damages_additional.ton.CO2_0.5climate.sensitivity_0.01prtp_dollars,net.present.value_marginal.damages_additional.ton.carbon_0.5climate.sensitivity_0prtp_dollars,net.present.value_marginal.damages_additional.ton.CO2_0.5climate.sensitivity_0prtp_dollars,net.present.value_marginal.damages_additional.ton.carbon_0.5climate.sensitivity_0.03prtp_dollars,net.present.value_marginal.damages_additional.ton.CO2_0.5climate.sensitivity_0.03prtp_dollars,temp.increase_1.2climate.sensitivity,damages_1.2climate.sensitivity,damages_1.2climate.sensitivity_dollars,temp.increase_additional.ton.carbon_1.2climate.sensitivity,damages_additional.ton.carbon_1.2climate.sensitivity,damages_additional.ton.carbon_1.2climate.sensitivity_dollars,marginal.damages_additional.ton.carbon_1.2climate.sensitivity_dollars,net.present.value_marginal.damages_additional.ton.carbon_1.2climate.sensitivity_0.03discount.rate_dollars,net.present.value_marginal.damages_additional.ton.CO2_1.2climate.sensitivity_0.03discount.rate_dollars,net.present.value_marginal.damages_additional.ton.carbon_1.2climate.sensitivity_0.025discount.rate_dollars,net.present.value_marginal.damages_additional.ton.CO2_1.2climate.sensitivity_0.025discount.rate_dollars,net.present.value_marginal.damages_additional.ton.carbon_1.2climate.sensitivity_0.05discount.rate_dollars,net.present.value_marginal.damages_additional.ton.CO2_1.2climate.sensitivity_0.05discount.rate_dollars,net.present.value_marginal.damages_additional.ton.carbon_1.2climate.sensitivity_0.01prtp_dollars,net.present.value_marginal.damages_additional.ton.CO2_1.2climate.sensitivity_0.01prtp_dollars,net.present.value_marginal.damages_additional.ton.carbon_1.2climate.sensitivity_0prtp_dollars,net.present.value_marginal.damages_additional.ton.CO2_1.2climate.sensitivity_0prtp_dollars,net.present.value_marginal.damages_additional.ton.carbon_1.2climate.sensitivity_0.03prtp_dollars,net.present.value_marginal.damages_additional.ton.CO2_1.2climate.sensitivity_0.03prtp_dollars
2020,143.237541590013,72.8028677523555,9.37299183145755,15.9694968106645,72.5886218666566,7767.3030193001,56.6191250559922,7.28941885173086,0.00995298002592479,0.0199529800259248,0.827107868420034,0.0726994222397727,0.0601302641641065,0.00995298002592479,0.912820611930407,0.0663615310958964,0.0399529800259248,0.681023193895489,0.0495099927280868,0.0540951977051225,0.0567926724600942,0.0446311388377523,8629.83726253778,8629.83726253778,0.876537981587591,0.00230495649949695,167807443207.808,0.876537981587977,0.00230495649949897,167807443207.956,0.147552490234375,0.744093914896725,0.781198401725727,0.613913253540759,0.109792910111257,0.0299435209394337,0.115267769541745,0.0314366644204758,0.0905844293478262,0.024704844367589,0.122041825677822,0.0332841342757696,0.134688954427598,0.0367333512075266,0.100486668166647,0.0274054549545401,1.14227318945928,0.00391436411807241,284976933222.591,1.1422731894602,0.00391436411807875,284976933223.053,0.4617919921875,0.343616611334755,0.0937136212731149,0.360751166226615,0.0983866816981676,0.283500224382897,0.0773182430135173,0.381951790311644,0.104168670084994,0.421533248893156,0.114963613334497,0.314491057434892,0.0857702883913341
2021,144.883284241676,74.3386422404491,9.4689390509647,16.3045070611357,74.111395732435,7850.78896804975,57.8068886712993,7.36319482112629,0.0101209672397837,0.0201209672397837,0.810793910704532,0.0814424285586959,0.0660330251483795,0.0101209672397837,0.903674551400259,0.0735974500927271,0.0401209672397837,0.654753836664548,0.0533247425660844,0.0588357432086766,0.0620709219733804,0.0476177012311713,8695.44723678853,8695.44723678853,0.884521042531908,0.0023471324240452,174482637562.054,0.884521042532322,0.0023471324240474,174482637562.218,0.163543701171875,0.722421276598762,0.762144782171441,0.584679289086437,0.118147449380272,0.0322220316491652,0.12464397850515,0.0339938123195863,0.0956206149357366,0.0260783495279282,0.132600237044238,0.0361637010120649,0.147790280790832,0.0403064402156815,0.107080865804605,0.0292038724921651,1.17599947460974,0.00414892429284716,308425398688.673,1.17599947461074,0.00414892429285419,308425398689.196,0.52227783203125,0.377304618155249,0.102901259496886,0.39805132452643,0.108559452143572,0.305365031537637,0.0832813722375373,0.423459685906902,0.115489005247337,0.47196918556714,0.128718868791038,0.341963414327303,0.0932627493619917
2022,146.699462878645,75.9812086255602,9.5712566487967,16.662824245099,75.7401102049955,7938.47782099883,59.0772859598965,7.44189091309488,0.0106877644664239,0.0206877644664239,0.794360370459015,0.0905563502972096,0.0719343759695078,0.0106877644664239,0.894118424276502,0.080968101235972,0.0406877644664239,0.629154929096576,0.0569739741504857,0.0635144021221698,0.0673337071917147,0.0504251642990809,8767.62683245813,8767.62683245813,0.892559726922844,0.00238998859837374,181594222305.746,0.892559726923286,0.00238998859837611,181594222305.926,0.18017578125,0.701379880192973,0.743555885045309,0.556837418177559,0.1263716678668,0.0344650003273092,0.133970762491074,0.0365374806793837,0.100328616849375,0.0273623500498295,0.143124500341492,0.0390339546385888,0.161098485624038,0.0439359506247375,0.113358480877264,0.0309159493301629,1.20963854483688,0.00438967622746524,333532905237.699,1.20963854483794,0.00438967622747296,333532905238.285,0.58624267578125,0.411178817703461,0.112139677555489,0.435904191641857,0.11888296135687,0.326441858007535,0.0890295976384187,0.465687949112478,0.127005804303403,0.524170377513171,0.142955557503592,0.36883746911454,0.100592037031238
2023,148.692340835879,77.7369676719828,9.68020972917629,17.0458414420619,77.4810974639177,8030.50448769539,60.4352560218558,7.52571100787712,0.0112632791532524,0.0212632791532524,0.777821338213231,0.100086605669958,0.0778494975594265,0.0112632791532524,0.884159884679252,0.0884925617270877,0.0412632791532524,0.604222718396639,0.0604746009529944,0.0681541082463266,0.0726048630830305,0.0530780639003951,8846.56824834038,8846.56824834038,0.900653023073791,0.00243352760391588,189175056674.486,0.900653023074261,0.00243352760391842,189175056674.684,0.19732666015625,0.680951339993177,0.72542037565396,0.530321350645295,0.134369853649777,0.0366463237226664,0.143144779937088,0.0390394854373877,0.104646540932388,0.028539965708833,0.153484886867882,0.0418595146003314,0.174468317087892,0.0475822682966978,0.119229251011739,0.032517068457747,1.24319131620185,0.00463657394603906,360433198951.996,1.24319131620298,0.00463657394604747,360433198952.65,0.6539306640625,0.445294961955988,0.121444080533451,0.474374627975862,0.129374898538871,0.346793392993999,0.0945800162710907,0.50864122421976,0.138720333878116,0.578179260525727,0.157685252870653,0.395119763482763,0.107759935495299
2024,150.868948194353,79.6128924274133,9.79608399273917,17.4550761727647,79.3412553307484,8127.01202709391,61.8861791579838,7.61487480905246,0.0118478906620269,0.0218478906620269,0.761190922172675,0.110093752296466,0.0838023648359966,0.0118478906620269,0.873807113538348,0.0962007039127804,0.0418478906620269,0.579952912332235,0.0638491922739189,0.0727849399525779,0.0779163425834693,0.0556048261099715,8932.48559513488,8932.48559513488,0.90880025867434,0.00247775373049964,197261141207.89,0.908800258674836,0.00247775373050235,197261141208.105,0.215118408203125,0.661117805818619,0.707727195759961,0.505067952995519,0.142218610022444,0.0387868936424847,0.152245147793944,0.041521403943803,0.108649414082807,0.02963165838622,0.163746179516455,0.0446580489590331,0.187971995340937,0.0512650896384373,0.124758547333677,0.0340250583637301,1.27665946860037,0.00488957819630092,389273462957.531,1.27665946860156,0.00488957819631003,389273462958.256,0.72552490234375,0.479657431504268,0.130815663137528,0.513473704589762,0.140038283069935,0.366439377274031,0.0999380119838267,0.552262969474279,0.150617173492985,0.633968820717184,0.172900587468323,0.420770280083819,0.11475553093195
2025,153.237129547682,81.6165852582711,9.91918776318015,17.8921827872801,81.328103578546,8228.15206313872,63.4359207912659,7.70961940232636,0.0124420421411615,0.0224420421411615,0.744483198850681,0.120615638688936,0.0897963165225568,0.0124420421411615,0.863068775463313,0.104099591584985,0.0424420421411615,0.556340677838569,0.0671033861861344,0.0774185887353792,0.0832809441308459,0.0580181845065408,9025.61658153155,9025.61658153155,0.917001081462434,0.00252267295020982,205891951919.534,0.917001081462954,0.00252267295021268,205891951919.768,0.233612060546875,0.641861947396717,0.690465556838986,0.48101709809097,0.149946692117977,0.0408945523958119,0.161301081469801,0.0439912040372185,0.11237139544331,0.0306467442118118,0.173920254126036,0.0474327965798281,0.201623275029653,0.054988165917178,0.129967892115913,0.0354457887588854,1.31004540014358,0.00514865685131206,420215790870.692,1.31004540014483,0.00514865685132188,420215790871.494,0.80126953125,0.51430442171778,0.140264842286667,0.553249013072645,0.150886094474358,0.385424344710587,0.105115730375615,0.596531703766586,0.162690464663614,0.691550713152,0.188604739950545,0.445778834147017,0.121576045676459
2026,155.805599380194,83.7563370120336,10.0498536681403,18.3589654077685,83.4498427625839,8334.08522927607,65.0908773548154,7.8102005876018,0.0130461933367411,0.0230461933367411,0.727712202732991,0.131652264847369,0.0958049596468656,0.0130461933367411,0.851954018622352,0.11216167609745,0.0430461933367411,0.533380670379339,0.0702207732812477,0.0820413389263305,0.0886842481531239,0.0603114194228429,9114.63174428021,9114.63174428021,0.925254912260817,0.00256828995798831,215110559265.891,0.925254912261361,0.00256828995799133,215110559266.144,0.25299072265625,0.623166939220114,0.67362493350145,0.4581115219914,0.15765545428878,0.0429969420787582,0.1704208587258,0.0464784160161273,0.115897965005759,0.0316085359106615,0.184104436055191,0.0502103007423248,0.215536462841165,0.0587826716839541,0.134940361250144,0.0368019167045847,1.34335091520161,0.00541377504411903,453437967102.571,1.34335091520292,0.00541377504412956,453437967103.452,0.88165283203125,0.549416896791659,0.149840971852271,0.593903330348416,0.161973635549568,0.403895320749864,0.110153269295417,0.64158952444324,0.174978961211793,0.751127673278801,0.204853001803309,0.470256578590671,0.128251794161092
2027,158.584004849943,86.0411950830341,10.1884407458852,18.8573927201718,85.7154214553265,8444.98164429954,66.8580287351547,7.91689450033141,0.0136608415536702,0.0236608415536702,0.710891902076179,0.14327932779617,0.101856113865216,0.0136608415536702,0.840472457549544,0.120422328748894,0.0436608415536702,0.511067052765254,0.0732253437789754,0.0866863496662668,0.0941624660086123,0.0625122961205793,9199.21372850802,9199.21372850802,0.933560958498463,0.00261460818969771,224964013315.479,0.93356095849903,0.00261460818970088,224964013315.752,0.273101806640625,0.605016445844771,0.657195057074585,0.436296687610857,0.165231084407497,0.0450630230202264,0.179481157402358,0.0489494065642794,0.119153413617845,0.0324963855321397,0.194145862783195,0.052948871668144,0.229534546588467,0.0626003308877636,0.13957333542469,0.0380654551158247,1.37657725759961,0.00568489483842136,489135145819.146,1.37657725760097,0.0056848948384326,489135145820.113,0.967041015625,0.585075718259555,0.159566104979879,0.635534575457137,0.17332761148831,0.421916791901027,0.115068215973007,0.687461626983336,0.187489534631819,0.812771338953551,0.221664910623696,0.494222801758587,0.134788036843251
2028,161.582997085121,88.4810348514082,10.3353362277696,19.3896134907225,88.1346067760112,8561.02142218382,68.7449932852888,8.02999897969566,0.014286470453726,0.024286470453726,0.694036212116789,0.155587663964628,0.10798347295011,0.014286470453726,0.828634199540857,0.128925259387761,0.044286470453726,0.489393540206648,0.0761435976801317,0.0913913548244368,0.0997575060481319,0.0646498880198842,9279.0561264195,9279.0561264195,0.941918222244293,0.00266162981218755,235503760173.714,0.941918222244882,0.00266162981219088,235503760174.008,0.294281005859375,0.587394607616282,0.641165909341059,0.415520654867483,0.172859075965692,0.0471433843542798,0.188682948723628,0.0514589860155348,0.122279836269749,0.0333490462553861,0.204241674604559,0.0557022748921525,0.243851305730361,0.0665049015628258,0.144019223273093,0.0392779699835708,1.40972513063197,0.005961974831806,527521702876.245,1.40972513063339,0.00596197483181795,527521702877.302,1.05755615234375,0.621202781138142,0.169418940310402,0.678068952096712,0.184927896026376,0.439436424981011,0.119846297722094,0.733982266073462,0.200176981656399,0.876327195766872,0.238998326118238,0.517561149362829,0.141153040735317
2029,164.814310867331,91.086641280758,10.4909577368273,19.9579742926647,90.7180649666576,8682.39521745556,70.7600906739929,8.14983525879276,0.0149235733902472,0.0249235733902472,0.677158990324569,0.168592412757624,0.114163867999335,0.0149235733902472,0.816449850280736,0.13764725015443,0.0449235733902472,0.46835343049905,0.0789608348711449,0.0961458972221814,0.105459226959751,0.0667177426235589,9353.86534735298,9353.86534735298,0.950325505273488,0.00270935569791993,246786110558.411,0.950325505274098,0.00270935569792341,246786110558.727,0.316497802734375,0.570286026811925,0.625527716430302,0.39573395701665,0.180494274416091,0.0492257112043884,0.197978147799642,0.0539940403089932,0.125248927863149,0.0341587985081317,0.214319332539554,0.058450727056242,0.258404583656662,0.0704739773609079,0.148232831656056,0.0404271359061971,1.44279470994377,0.00624496972512521,568833317161.674,1.44279470994524,0.00624496972513788,568833317162.828,1.1539306640625,0.658070533624649,0.179473781897631,0.721815613209917,0.196858803602705,0.456649547812304,0.124540785766992,0.781394523381121,0.21310759728576,0.942126517908178,0.256943595793139,0.540447385071718,0.147394741383196
2030,168.290854073263,93.8697998042702,10.6557556858883,20.5650392498555,93.4774511357068,8809.3048087227,72.9124118858513,8.27674980818642,0.0155726521289782,0.0255726521289782,0.660274032189587,0.182399550009326,0.120433686354224,0.0155726521289782,0.803930519957568,0.146636565079024,0.0455726521289782,0.447939633410836,0.0817039875654788,0.100990208414662,0.111313145361218,0.0687444720792828,9423.36244708549,9423.36244708549,0.958781412688497,0.00275778539195085,258872762645.567,0.958781412689126,0.00275778539195447,258872762645.907,0.339874267578125,0.553675754186335,0.610270942858831,0.376889482873,0.188180141429846,0.0513218567535945,0.207415389728357,0.0565678335622792,0.128095036949359,0.034935010077098,0.224410153091291,0.0612027690248976,0.27323529665428,0.074518717269349,0.152243154824722,0.0415208604067423,1.47578565293241,0.0065338298802034,613329302809.852,1.47578565293392,0.00653382988021678,613329302811.108,1.256103515625,0.695474061349778,0.189674744004485,0.766563476808761,0.209062766402389,0.473412204438864,0.129112419392417,0.829372533109234,0.226192509029791,1.00981995243694,0.27540544157371,0.562658548315125,0.15345233135867
2031,172.026807915792,96.8433976864158,10.8302158990551,21.21361173422,96.425507882818,8941.96372344384,75.211896148598,8.41111622399106,0.0162342004915674,0.0262342004915674,0.643395076750818,0.19696365750509,0.126725447537609,0.0162342004915674,0.791087841334896,0.155815554637128,0.0462342004915674,0.428144705268069,0.0843289470910377,0.105877671472262,0.117269460462981,0.0706986009732079,9516.46534480776,9516.46534480776,0.967285662769198,0.00280692466019654,271832121143.221,0.967285662769847,0.00280692466020031,271832121143.586,0.364593505859375,0.537549275909063,0.595386285715933,0.358942364640953,0.195986975075854,0.0534509932025055,0.217073973249763,0.0592019927044809,0.130868055125899,0.0356912877616089,0.234577666685242,0.0639757272777934,0.288425489515015,0.0786614971404586,0.156098779108814,0.0425723943024038,1.50870024308852,0.00682852927048605,661297975755.011,1.50870024309007,0.00682852927050014,661297975756.376,1.3651123046875,0.733815130919317,0.200131399341632,0.812769144673007,0.221664312183547,0.489996638644992,0.13363544690318,0.8783065360479,0.239538146194882,1.07992374629494,0.294524658080438,0.584465605348244,0.159399710549521
2032,176.037738858433,99.7226208124115,10.9973238546403,21.8412903642685,99.2785925648566,9067.89889345064,77.4373022005882,8.53971830856185,0.0152895384091802,0.0252895384091802,0.627525252768206,0.21183055309848,0.132929021377152,0.0152895384091802,0.779174621039061,0.165052990935003,0.0452895384091802,0.409594365518725,0.0867646009938524,0.110552777119907,0.123044884107761,0.0724142472689232,9610.66067070228,9610.66067070228,0.975837974134471,0.0028567792552886,284885514419.909,0.975837974135138,0.00285677925529251,284885514420.298,0.38946533203125,0.521892500882585,0.580864668991154,0.341849871086622,0.203259036140855,0.0554342825838697,0.226226651173862,0.0616981775928714,0.133138673547591,0.0363105473311612,0.244399330927363,0.06665436298019,0.303461502493301,0.0827622279527185,0.159522805564879,0.0435062196995125,1.54154071987362,0.00712904337308542,710926889049.432,1.54154071987522,0.00712904337310023,710926889050.909,1.4766845703125,0.770670603415116,0.210182891840486,0.857753894138914,0.233932880219704,0.504804429996931,0.137673935453709,0.926656858244261,0.25272459770298,1.15059514046747,0.313798674672946,0.604841679648439,0.164956821722302
2033,180.275255336858,102.489812330959,11.1563154070224,22.4442128971976,102.019149532717,9186.70802964622,79.5749366355189,8.66196426170555,0.0143149865986958,0.0243149865986958,0.612629182407986,0.226939679169969,0.139029870105829,0.0143149865986958,0.768178160959515,0.174330105393529,0.0443149865986958,0.392213432513079,0.0890087905406707,0.114988462826706,0.128606089387339,0.0738850476844699,9705.84676302836,9705.84676302836,0.984438070300881,0.00290735494277317,297974262464.308,0.984438070301566,0.00290735494277721,297974262464.723,0.41436767578125,0.506691748429694,0.56669723804015,0.325571305796783,0.20995668213435,0.0572609133093682,0.234821017398351,0.0640420956540956,0.134906225284079,0.036792606895658,0.253853730430165,0.0692328355718631,0.318308199142709,0.0868113270389206,0.162520568440631,0.0443237913928993,1.57430929034041,0.00743534922495641,762047546680.924,1.57430929034206,0.00743534922497194,762047546682.515,1.591064453125,0.806179229618242,0.219867062623157,0.901651831129799,0.245905044853582,0.51800493161075,0.141274072257477,0.974732515076378,0.265836140475376,1.22222096556962,0.333332990609896,0.624036850509701,0.170191868320828
2034,184.69194270037,105.127334062571,11.3064394997314,23.0185236297134,104.629652862333,9298.00527080769,81.6111292326201,8.7772728510758,0.0133120601616919,0.0233120601616919,0.598672884116293,0.242124502265865,0.144953374086728,0.0133120601616919,0.758086468285928,0.183551308808218,0.0433120601616919,0.37593108283661,0.091022126318082,0.119109211058991,0.133864669947231,0.0750750384458037,9801.916032036,9801.916032036,0.993085680228428,0.00295865750482428,311035775886.394,0.993085680229129,0.00295865750482846,311035775886.834,0.43927001953125,0.491933736339509,0.552875354185512,0.31006791028265,0.216091741969937,0.0589341114463464,0.242861567631417,0.0662349729903864,0.136203537005874,0.03714641918342,0.262979049498594,0.071721558954162,0.333004657730336,0.0908194521082734,0.165135254100042,0.0450368874818295,1.6070081311117,0.00774742540037738,814466178190.32,1.60700813111339,0.00774742540039361,814466178192.027,1.706787109375,0.839626159850954,0.228988952686624,0.94364052761497,0.257356507531355,0.529219912301271,0.144332703354892,1.02180716134204,0.278674680366012,1.29389221186204,0.352879694144193,0.641634326198911,0.17499117987243
2035,189.241272060046,107.617759290302,11.4469642624902,23.5604156860275,107.092798572852,9401.42354099489,83.5323828868247,8.88507815040796,0.0122823228992986,0.0222823228992986,0.585623824951208,0.257339604171524,0.150704203306358,0.0122823228992986,0.74888837939467,0.192718639122078,0.0422823228992986,0.360680666434876,0.0928174199326725,0.122906828143911,0.138806560782723,0.0759930983794559,9898.75390545333,9898.75390545333,1.00178053644366,0.00301069272959206,324004005470.3,1.00178053644438,0.00301069272959637,324004005470.764,0.464111328125,0.477605569261659,0.53939058944928,0.295302771697762,0.221662155069925,0.0604533150190705,0.250337282847432,0.068273804412936,0.137053361571642,0.0373781895195387,0.271794651179748,0.074125813958113,0.347567580378239,0.0947911582849743,0.167395983128101,0.0456534499440274,1.63963938453488,0.00806525193395375,867964341243.878,1.6396393845366,0.0080652519339707,867964341245.701,1.823486328125,0.870907225784993,0.237520152486816,0.983571365380048,0.26824673601274,0.538480566848287,0.146858336413169,1.0678770382228,0.291239192242581,1.36558772111787,0.372433014850328,0.657696264063011,0.179371708380821
2036,193.877560540069,109.944080682264,11.5771842745849,24.0661765818672,109.39171173576,9496.61662755264,85.3255351538928,8.98483517870321,0.0112274789941685,0.0212274789941685,0.573450907850622,0.272539566672301,0.156288061933446,0.0112274789941685,0.740573604803108,0.201835609341983,0.0412274789941685,0.346399488787307,0.0944075665695992,0.126375160084321,0.143419782942072,0.0766492280339405,9996.23871420536,9996.23871420536,1.01052237172749,0.00306346639128526,336809996090.871,1.01052237172822,0.0030634663912897,336809996091.359,0.48846435546875,0.463694727438504,0.526234721413932,0.281240734950249,0.226498346172507,0.0617722762288654,0.257046904020734,0.0701037010965637,0.137376074329031,0.0374662020897358,0.280110328096224,0.0763937258444247,0.361743808547319,0.0986574023310869,0.169203803025196,0.0461464917341445,1.67220515138167,0.0083888102049222,922300025998.166,1.67220515138343,0.00838881020493986,922300026000.107,1.9405517578125,0.899823618419177,0.245406441387048,1.02118571366178,0.27850519463503,0.545762202576186,0.148844237066233,1.1128111672487,0.303493954704191,1.43712141059021,0.391942202888239,0.67220613687156,0.183328946419516
2037,198.555981067929,112.089921975981,11.6964277252395,24.5322345706206,111.510157139185,9583.26119812674,86.9779225685639,9.07602545421236,0.010149354294812,0.020149354294812,0.56212446289007,0.287557856314503,0.16164330553061,0.010149354294812,0.733132780468987,0.210818090745553,0.040149354294812,0.33302860532193,0.0957649918377828,0.129455399812188,0.147632125276146,0.0770218884291515,10094.2415791401,10094.2415791401,1.01931091496293,0.00311698422408771,349382518478.355,1.01931091496368,0.00311698422409228,349382518478.868,0.51239013671875,0.450189055765538,0.513399728208714,0.267848319000238,0.230672431832989,0.0629106632271788,0.263060956928232,0.0717438973440633,0.137242836792419,0.0374298645797507,0.288027030393197,0.0785528264708718,0.375650005617502,0.102450001532046,0.170640572612158,0.046538337985134,1.70470748152195,0.00871808279267071,977209220010.603,1.70470748152374,0.00871808279268907,977209220012.66,2.057861328125,0.926426648205009,0.252661813146821,1.0565054465506,0.288137849059254,0.551194697473878,0.150325826583785,1.15677419377451,0.315483871029412,1.50868559730788,0.411459708356696,0.685326688051403,0.186907278559473
2038,203.232617531757,114.039749836347,11.8040633317259,24.9552049833962,113.432749924528,9661.05879234326,88.477544941132,9.15816235496399,0.00904987553924373,0.0190498755392437,0.551616242132029,0.30227335785908,0.166738893758856,0.00904987553924373,0.726557525292985,0.219618982848094,0.0390498755392437,0.320512627123982,0.0968824280370013,0.132116657822969,0.151402009531304,0.0771080102677256,10192.6263327913,10192.6263327913,1.0281458865032,0.00317125189180036,361648772408.956,1.02814588650396,0.00317125189180506,361648772409.491,0.53564453125,0.437076753170425,0.500877783618258,0.255093637143083,0.234117772572244,0.0638503016106121,0.268292445619741,0.073170666987202,0.136639511692364,0.0372653213706448,0.295470223446697,0.0805827882127356,0.389176565061721,0.106139063198651,0.171680835915531,0.0468220461587813,1.73714836343661,0.0090530533097715,1032407934701.46,1.73714836343844,0.00905305330979055,1032407934703.63,2.1729736328125,0.949756260154631,0.259024434587627,1.08839421706404,0.296834786472011,0.554311747410159,0.151175931111862,1.19864754958401,0.326903877159277,1.57879034518316,0.430579185049952,0.696465487723878,0.189945133015603
2039,207.864560761978,115.779081656713,11.8995070300823,25.3319356351615,115.145161978007,9729.7376575366,89.8132263428455,9.2307962972955,0.00793106078668071,0.0179310607866807,0.541899410855709,0.316746628925557,0.171644811605291,0.00793106078668071,0.720840495505629,0.228323796944436,0.0379310607866807,0.308799533257108,0.0978112111729745,0.134410279755787,0.15478180435589,0.0769524282146962,10291.2494527949,10291.2494527949,1.0370269932782,0.00322627495436288,373535151388.188,1.03702699327898,0.0032262749543677,373535151388.746,0.55810546875,0.424346362301384,0.488661252310496,0.242946321088651,0.236830025444571,0.0645900069394284,0.272724517280711,0.0743794138038303,0.135589670412269,0.036979001021528,0.302437024710974,0.0824828249211748,0.402305022638151,0.109719551628587,0.17234270825824,0.0470025567977017,1.76952971309314,0.00939370621655849,1087594679106.1,1.769529713095,0.00939370621657824,1087594679108.38,2.286865234375,0.970422943280532,0.264660802712872,1.11750242929502,0.304773389807733,0.555585495516941,0.151523316959166,1.23925092321422,0.337977524512968,1.64846506870147,0.449581382373128,0.706182916996907,0.192595340999156
2040,212.410040320941,117.294685254207,11.9822283039727,25.6595504099608,116.634320045276,9789.05444618501,90.9747696353155,9.29351962801373,0.00679500757010605,0.016795007570106,0.532948536156484,0.330674881416309,0.176232693994541,0.00679500757010605,0.715975436991263,0.236755092724076,0.036795007570106,0.297840490166739,0.0984883687668617,0.136233672848012,0.15764683088831,0.076510710396684,10389.9600167921,10389.9600167921,1.04595392377224,0.00328205883196361,384968057680.962,1.04595392377302,0.00328205883196855,384968057681.542,0.5797119140625,0.411986759515906,0.476742685180971,0.231377448655858,0.238833632927373,0.065136445343829,0.276373414541557,0.0753745676022427,0.134132263631185,0.0365815264448687,0.308956615992083,0.084260895270568,0.41505949099994,0.113198042999984,0.172661680639873,0.04708954926542,1.80185336250268,0.00974002661988667,1142453356747.2,1.80185336250457,0.00974002661990712,1142453356749.6,2.398193359375,0.988023910821472,0.269461066587674,1.14332114173161,0.311814856835894,0.554887860875608,0.151333052966075,1.27811364029911,0.348576447354302,1.71704753846806,0.468285692309471,0.714279085670868,0.194803387001146
2041,216.828586698808,118.574766395382,12.0517560577221,25.9354906254388,117.888593751995,9838.79575951141,91.9531031265559,9.34597133370336,0.00564390110411173,0.0156439011041117,0.524739562337856,0.344239788189911,0.18063623579405,0.00564390110411173,0.711957220846448,0.245084002904459,0.0356439011041117,0.287589672327726,0.0989998078877022,0.137691490128936,0.160111025334426,0.0758564989687758,10455.4002688126,10455.4002688126,1.05492493598667,0.00333859986169945,395873698688.667,1.05492493598747,0.00333859986170451,395873698689.267,0.6002197265625,0.399987145161074,0.465114814810704,0.220359474910341,0.240080174897095,0.0654764113355713,0.279171086965848,0.0761375691725041,0.132264103776141,0.0360720283025839,0.314959036622954,0.0858979190789874,0.427330768420652,0.116544755023814,0.172616994486746,0.047077362132749,1.83411767143173,0.0100919628979745,1196652143098.19,1.83411767143365,0.0100919628979956,1196652143100.69,2.50634765625,1.00250684380459,0.273410957401251,1.16573942598796,0.317928934360353,0.552297453474013,0.150626578220185,1.31517977220714,0.358685392420128,1.78441231181876,0.486657903223297,0.7207997012003,0.196581736690991
